step,mae,mse
0,0.100881,0.032964
1,0.125727,0.047692
2,0.141558,0.057820
3,0.153155,0.065281
4,0.161393,0.071441
5,0.167721,0.076994
6,0.173867,0.082224
7,0.179627,0.086961
8,0.185745,0.092214
9,0.190896,0.097250
10,0.195778,0.101864
11,0.200339,0.106072
12,0.203453,0.108989
13,0.207079,0.112752
14,0.210600,0.116378
15,0.214063,0.119573
16,0.217057,0.122324
17,0.219564,0.125474
18,0.222827,0.128966
19,0.226227,0.132602
20,0.228327,0.135229
21,0.230895,0.137987
22,0.233597,0.140933
23,0.236842,0.144278
24,0.238709,0.146630
25,0.240956,0.149503
26,0.241859,0.151563
27,0.243648,0.153440
28,0.246107,0.156273
29,0.246474,0.157734
30,0.249097,0.160884
31,0.250718,0.163349
32,0.252120,0.165537
33,0.253099,0.167326
34,0.254452,0.169310
35,0.254822,0.170919
36,0.256211,0.172473
37,0.258087,0.174677
38,0.260143,0.177449
39,0.259845,0.177686
40,0.262557,0.180811
41,0.262774,0.182041
42,0.264004,0.184372
43,0.264053,0.184973
44,0.265058,0.185519
45,0.266944,0.187112
46,0.266573,0.188551
47,0.267652,0.189830
48,0.269152,0.192451
49,0.271928,0.195244
50,0.272776,0.196983
51,0.273621,0.198149
52,0.273616,0.199078
53,0.274632,0.200657
54,0.275064,0.201598
55,0.275449,0.202300
56,0.276364,0.203526
57,0.276562,0.205008
58,0.276837,0.205252
59,0.277286,0.206158
60,0.277401,0.206843
61,0.277736,0.208059
62,0.278099,0.209006
63,0.278042,0.209612
64,0.278395,0.210645
65,0.278680,0.211431
66,0.278997,0.212131
67,0.279589,0.213484
68,0.280358,0.214904
69,0.280714,0.215933
70,0.281385,0.217037
71,0.282434,0.218106
72,0.282610,0.218838
73,0.282051,0.218293
74,0.281929,0.218984
75,0.283104,0.220672
76,0.282145,0.219995
77,0.282299,0.221034
78,0.282404,0.221385
79,0.282867,0.222017
80,0.283404,0.222665
81,0.283754,0.223429
82,0.283905,0.224535
83,0.283911,0.225169
84,0.284267,0.225485
85,0.284543,0.225667
86,0.284601,0.227005
87,0.284705,0.226605
88,0.284805,0.227773
89,0.285085,0.227908
90,0.285671,0.228031
91,0.286527,0.228447
92,0.286637,0.228779
93,0.286305,0.229505
94,0.287615,0.231294
95,0.288720,0.232382
96,0.290630,0.235230
97,0.293276,0.238109
98,0.296521,0.242038
99,0.299369,0.244894
100,0.301981,0.248063
101,0.304067,0.250913
102,0.305793,0.252543
103,0.307538,0.255453
104,0.309310,0.257868
105,0.311390,0.260838
106,0.314175,0.263766
107,0.316221,0.266768
108,0.317166,0.268746
109,0.318323,0.270644
110,0.319659,0.272877
111,0.320611,0.274697
112,0.321958,0.276733
113,0.323152,0.278535
114,0.324234,0.280037
115,0.326232,0.282058
116,0.327015,0.283840
117,0.328027,0.285646
118,0.329130,0.287608
119,0.330007,0.288474
120,0.330646,0.289610
121,0.330999,0.290783
122,0.331798,0.292488
123,0.332630,0.293763
124,0.333151,0.294709
125,0.333428,0.295515
126,0.334154,0.296945
127,0.335176,0.298718
128,0.335856,0.300608
129,0.336288,0.301140
130,0.336788,0.301928
131,0.337503,0.303447
132,0.338573,0.305252
133,0.338425,0.305251
134,0.338815,0.306069
135,0.338976,0.306076
136,0.339904,0.307363
137,0.339947,0.307826
138,0.340229,0.308520
139,0.340619,0.309064
140,0.341483,0.310245
141,0.341762,0.310752
142,0.342012,0.311319
143,0.342342,0.311771
144,0.343798,0.314020
145,0.344029,0.314005
146,0.343987,0.314051
147,0.344790,0.315416
148,0.345991,0.316683
149,0.345614,0.316222
150,0.346549,0.317807
151,0.347006,0.318549
152,0.347652,0.319897
153,0.347547,0.319420
154,0.347772,0.319983
155,0.347593,0.319443
156,0.348122,0.319899
157,0.348519,0.320997
158,0.349191,0.322262
159,0.348535,0.320818
160,0.349549,0.322918
161,0.348969,0.321977
162,0.349996,0.323770
163,0.349530,0.322789
164,0.350171,0.323784
165,0.349654,0.322853
166,0.349847,0.323116
167,0.350752,0.324736
168,0.349501,0.322952
169,0.349841,0.323783
170,0.349552,0.323454
171,0.349477,0.323530
172,0.350399,0.325096
173,0.348854,0.322865
174,0.348600,0.322447
175,0.350057,0.325337
176,0.350145,0.325808
177,0.349252,0.324580
178,0.349576,0.325194
179,0.348694,0.323983
180,0.348397,0.323834
181,0.348377,0.323830
182,0.347973,0.323666
183,0.349317,0.326041
184,0.348881,0.325560
185,0.348566,0.324722
186,0.348773,0.325312
187,0.347858,0.323334
188,0.348173,0.324073
189,0.348108,0.324341
190,0.347853,0.323967
191,0.348424,0.324832
