epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.384777,0.384777,1.000000,0.531428,0.531428,0.000000,0.000000,0.531660,0.496316
1,0.309578,0.309578,1.000000,0.463733,0.463733,0.000000,0.000000,0.463667,0.460599
2,0.285728,0.285728,1.000000,0.429539,0.429539,0.000000,0.000000,0.428741,0.441017
3,0.270551,0.270551,1.000000,0.410753,0.410753,0.000000,0.000000,0.411166,0.430885
4,0.260849,0.260849,1.000000,0.399724,0.399724,0.000000,0.000000,0.399215,0.423517
5,0.253851,0.253851,1.000000,0.388642,0.388642,0.000000,0.000000,0.389225,0.417235
6,0.248666,0.248666,1.000000,0.387163,0.387163,0.000000,0.000000,0.387108,0.416330
7,0.244642,0.244642,1.000000,0.382472,0.382472,0.000000,0.000000,0.382451,0.413229
8,0.241419,0.241419,1.000000,0.379349,0.379349,0.000000,0.000000,0.379191,0.411446
9,0.238312,0.238312,1.000000,0.376660,0.376660,0.000000,0.000000,0.377501,0.410701
10,0.235639,0.235639,1.000000,0.377219,0.377219,0.000000,0.000000,0.376935,0.410375
11,0.233112,0.233112,1.000000,0.374610,0.374610,0.000000,0.000000,0.375100,0.409481
12,0.231041,0.231041,1.000000,0.374201,0.374201,0.000000,0.000000,0.373443,0.408301
13,0.229090,0.229090,1.000000,0.371998,0.371998,0.000000,0.000000,0.372040,0.407571
14,0.227035,0.227035,1.000000,0.372361,0.372361,0.000000,0.000000,0.372303,0.408193
15,0.225417,0.225417,1.000000,0.371985,0.371985,0.000000,0.000000,0.372115,0.408268
16,0.223493,0.223493,1.000000,0.371122,0.371122,0.000000,0.000000,0.371617,0.407968
17,0.221961,0.221961,1.000000,0.371464,0.371464,0.000000,0.000000,0.371534,0.408150
18,0.220303,0.220303,1.000000,0.372470,0.372470,0.000000,0.000000,0.372744,0.409266
19,0.218693,0.218693,1.000000,0.371280,0.371280,0.000000,0.000000,0.370823,0.408065
