epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.405577,2.200272,0.156784,0.189627,2.381036,2.187779,0.153272,0.177930,0.145946,0.130097,0.085481,0.092851
1,2.370607,2.168569,0.139488,0.188090,2.295611,2.108865,0.124735,0.174272,0.418919,0.378612,0.297434,0.491048
2,2.275419,2.078721,0.116491,0.185049,2.144676,1.963591,0.111488,0.169937,0.897297,0.886138,0.887122,0.907005
3,2.128039,1.934831,0.113396,0.181868,1.934500,1.752564,0.126653,0.169271,0.935135,0.938779,0.932625,0.934085
4,1.923535,1.732523,0.127526,0.178259,1.653305,1.469694,0.148826,0.168728,0.929730,0.939675,0.929038,0.931238
5,1.664648,1.476595,0.141944,0.173859,1.313398,1.130844,0.157836,0.166771,0.940541,0.948260,0.941344,0.942371
6,1.385487,1.201362,0.147885,0.169337,0.975250,0.797665,0.159085,0.161676,0.962162,0.966031,0.961064,0.959066
7,1.160420,0.983371,0.150446,0.162005,0.733590,0.565842,0.159504,0.151798,0.972973,0.975223,0.971809,0.969721
8,1.008065,0.840280,0.154741,0.152312,0.567028,0.411895,0.162236,0.138909,0.981081,0.981890,0.980792,0.980054
9,0.896439,0.738568,0.161368,0.141734,0.454018,0.309270,0.165940,0.128154,0.978378,0.978059,0.976939,0.976435
10,0.810737,0.662173,0.166470,0.131916,0.384623,0.247381,0.173268,0.119915,0.983784,0.985721,0.984748,0.983887
11,0.751140,0.610617,0.168006,0.123722,0.349366,0.218511,0.177262,0.113129,0.981081,0.982547,0.982035,0.981741
12,0.711086,0.576626,0.168948,0.117565,0.324469,0.198560,0.177822,0.108126,0.983784,0.985721,0.984319,0.983112
13,0.682331,0.553083,0.166333,0.112615,0.304065,0.182686,0.179808,0.103399,0.981081,0.982943,0.981029,0.979408
14,0.662802,0.537626,0.165441,0.108632,0.294923,0.177430,0.178339,0.099659,0.981081,0.982943,0.981029,0.979408
15,0.648980,0.526792,0.163894,0.105798,0.297037,0.182044,0.179073,0.097086,0.986486,0.988896,0.986985,0.985253
