loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.691143, 0.646141, 0.646141, 0.646139, 0.646143, 0.646141, 748.94 M Ops, 133.82 M Ops, 233.63 M Ops, 3.4867 M, 0.4960 %, 1195.15 uJ, 0.648127, 0.644154
