snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.250825,0.174200,0.251005,167.74 M Ops,17.76 M Ops,31.63 M Ops,0.1873 M,0.6343 %,161.49 uJ,0.174200,0.251005,0.885491
