loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8, acc9, acc10, acc11, acc12, acc13, acc14, acc15, acc16, acc17, acc18, acc19, acc20, acc21, acc22, acc23, acc24, acc25
2.375552, 0.424706, 0.420985, 0.397886, 0.457419, 0.420985, 4422.42 M Ops, 275.06 M Ops, 77.63 M Ops, 4.5097 M, 0.4928 %, 604.67 uJ, 0.416667, 0.576923, 0.240000, 0.135135, 0.625000, 0.285714, 0.448276, 0.303030, 0.250000, 0.612903, 0.090909, 0.500000, 0.451613, 0.205882, 0.697674, 0.250000, 0.432432, 0.538462, 0.968750, 0.379310, 0.488372, 0.617647, 0.800000, 0.482759, 0.000000, 0.148148
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8, acc9, acc10, acc11, acc12, acc13, acc14, acc15, acc16, acc17, acc18, acc19, acc20, acc21, acc22, acc23, acc24, acc25
2.386973, 0.411765, 0.409384, 0.386886, 0.447825, 0.409384, 4422.42 M Ops, 304.38 M Ops, 77.63 M Ops, 4.5097 M, 0.5006 %, 631.05 uJ, 0.416667, 0.576923, 0.200000, 0.081081, 0.600000, 0.285714, 0.413793, 0.303030, 0.250000, 0.580645, 0.090909, 0.441176, 0.483871, 0.352941, 0.744186, 0.093750, 0.432432, 0.500000, 0.968750, 0.448276, 0.372093, 0.470588, 0.866667, 0.448276, 0.000000, 0.222222
