epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.481933,0.481933,0.997322,0.040394,0.660788,0.660788,0.989521,0.045454,0.996009,0.652621
1,0.464771,0.464771,0.997475,0.049702,0.655609,0.655609,0.988606,0.051588,0.983460,0.648832
2,0.459482,0.459482,0.997739,0.054984,0.664731,0.664731,0.988260,0.052071,0.991347,0.657166
3,0.456584,0.456584,0.997678,0.058145,0.660326,0.660326,0.988486,0.055070,0.980795,0.653218
4,0.454316,0.454316,0.997440,0.059572,0.670177,0.670177,0.988322,0.054519,1.001177,0.662827
5,0.449987,0.449987,0.997422,0.062053,0.657267,0.657267,0.988072,0.059298,0.979193,0.650679
6,0.449123,0.449123,0.997407,0.064414,0.654722,0.654722,0.987925,0.061686,0.974107,0.648257
7,0.448701,0.448701,0.997366,0.066209,0.654640,0.654640,0.987960,0.063450,0.973940,0.648181
8,0.448273,0.448273,0.997373,0.067713,0.657216,0.657216,0.987987,0.064912,0.978194,0.650669
9,0.447899,0.447899,0.997478,0.069020,0.655551,0.655551,0.988067,0.065747,0.975629,0.649034
10,0.447617,0.447617,0.997445,0.070156,0.657674,0.657674,0.988094,0.067491,0.980831,0.651293
