epoch,train_loss,train_score,train_rec,train_distill,val_loss,val_score,val_rec,val_distill
0,0.118695,0.071806,0.468897,0.187161,0.093834,0.056025,0.378082,0.184382
1,0.081751,0.047782,0.339686,0.218609,0.066361,0.037235,0.291262,0.204761
2,0.065306,0.035914,0.293920,0.231309,0.053855,0.025314,0.285407,0.212672
3,0.059830,0.029012,0.308177,0.241867,0.045860,0.018544,0.273163,0.229637
4,0.052406,0.025463,0.269430,0.260496,0.037545,0.015017,0.225283,0.241842
5,0.046816,0.023515,0.233004,0.272436,0.033604,0.013028,0.205758,0.246849
0,0.118565,0.071760,0.468049,0.187080,0.093701,0.056034,0.376670,0.183978
1,0.081728,0.047794,0.339346,0.219094,0.067144,0.037261,0.298835,0.203964
2,0.065851,0.035918,0.299327,0.231718,0.056409,0.025293,0.311168,0.210373
3,0.060272,0.029008,0.312636,0.242615,0.046220,0.018486,0.277341,0.230133
4,0.052321,0.025463,0.268580,0.261666,0.037828,0.015093,0.227344,0.242100
5,0.047136,0.023510,0.236258,0.273175,0.034141,0.013055,0.210860,0.245910
6,0.044695,0.022301,0.223945,0.278340,0.031567,0.011884,0.196828,0.248140
7,0.042752,0.021512,0.212405,0.282551,0.029555,0.011294,0.182617,0.247927
8,0.040629,0.020833,0.197957,0.286290,0.027041,0.010679,0.163619,0.251125
9,0.039703,0.020715,0.189876,0.289292,0.025883,0.010231,0.156517,0.251806
10,0.038494,0.020225,0.182686,0.292190,0.024923,0.009881,0.150421,0.252416
11,0.037640,0.020070,0.175693,0.294930,0.023767,0.009663,0.141038,0.255435
12,0.036659,0.019911,0.167484,0.298100,0.022779,0.009383,0.133958,0.256495
13,0.035882,0.019582,0.162996,0.300607,0.022302,0.009218,0.130840,0.256883
14,0.035266,0.019352,0.159140,0.303024,0.021573,0.009023,0.125501,0.258144
15,0.034823,0.019354,0.154688,0.305388,0.020972,0.008879,0.120934,0.259600
16,0.034344,0.019327,0.150170,0.307039,0.020422,0.008841,0.115804,0.259898
17,0.033628,0.018964,0.146639,0.308834,0.019933,0.008680,0.112530,0.261488
18,0.033321,0.018967,0.143545,0.311157,0.019409,0.008609,0.107993,0.261982
19,0.033086,0.019059,0.140267,0.313410,0.019086,0.008567,0.105185,0.263499
20,0.032521,0.018728,0.137924,0.314944,0.018679,0.008423,0.102557,0.263942
21,0.032449,0.018883,0.135659,0.315986,0.018380,0.008403,0.099763,0.265121
22,0.031878,0.018597,0.132818,0.316872,0.018009,0.008319,0.096902,0.264479
23,0.031733,0.018678,0.130550,0.317661,0.017825,0.008318,0.095067,0.265054
24,0.031590,0.018656,0.129345,0.319202,0.017617,0.008236,0.093804,0.266550
25,0.031501,0.018688,0.128127,0.321129,0.017318,0.008132,0.091858,0.269324
26,0.031379,0.018719,0.126597,0.323231,0.017176,0.008137,0.090389,0.270191
27,0.030930,0.018438,0.124915,0.324821,0.017007,0.008142,0.088650,0.270791
28,0.030840,0.018517,0.123222,0.326257,0.016709,0.008022,0.086869,0.272698
29,0.030729,0.018562,0.121663,0.327764,0.016592,0.008044,0.085476,0.273545
30,0.030251,0.018219,0.120322,0.329571,0.016503,0.008075,0.084282,0.275572
31,0.030441,0.018506,0.119358,0.331244,0.016257,0.007965,0.082922,0.277239
32,0.030211,0.018368,0.118431,0.333240,0.016166,0.007918,0.082475,0.278935
33,0.030084,0.018303,0.117809,0.335377,0.016119,0.007953,0.081664,0.280341
34,0.029808,0.018077,0.117314,0.337303,0.016010,0.007863,0.081470,0.282697
35,0.029777,0.018141,0.116362,0.339359,0.015871,0.007871,0.079996,0.284544
36,0.029865,0.018341,0.115232,0.341193,0.015808,0.007892,0.079159,0.285882
37,0.029727,0.018280,0.114470,0.343039,0.015689,0.007817,0.078724,0.287432
38,0.029597,0.018168,0.114284,0.345071,0.015633,0.007746,0.078862,0.290038
39,0.029420,0.018040,0.113798,0.347203,0.015615,0.007812,0.078027,0.291400
40,0.029615,0.018310,0.113051,0.349340,0.015649,0.007892,0.077563,0.293296
41,0.029314,0.018050,0.112640,0.351107,0.015448,0.007746,0.077025,0.295577
42,0.029234,0.017984,0.112504,0.352368,0.015396,0.007700,0.076954,0.296087
43,0.029410,0.018168,0.112422,0.352649,0.015417,0.007732,0.076849,0.296227
44,0.029446,0.018211,0.112356,0.352882,0.015394,0.007721,0.076728,0.296530
45,0.029109,0.017877,0.112320,0.353182,0.015368,0.007691,0.076770,0.296788
46,0.029340,0.018113,0.112261,0.353447,0.015378,0.007711,0.076665,0.296916
47,0.029260,0.018040,0.112198,0.353683,0.015360,0.007698,0.076621,0.297200
48,0.029387,0.018173,0.112139,0.353958,0.015366,0.007706,0.076602,0.297481
