loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.233851, 0.226521, 0.294936, 81.15 M Ops, 12.26 M Ops, 6.78 M Ops, 0.1302 M, 0.3710 %, 42.21 uJ
