epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.504714,0.445216,0.594979,0.142753,0.477148,0.438491,0.386572,0.151873,0.643290,0.438707
1,0.460303,0.425689,0.346139,0.158159,0.457743,0.432763,0.249793,0.168272,0.639892,0.432832
2,0.446421,0.419820,0.266016,0.174737,0.447639,0.430353,0.172859,0.186255,0.639396,0.430528
3,0.437573,0.415877,0.216958,0.188059,0.441932,0.428380,0.135523,0.197379,0.637880,0.428485
4,0.432665,0.413026,0.196391,0.199239,0.437617,0.425968,0.116492,0.206243,0.634312,0.425787
5,0.429642,0.411000,0.186422,0.210563,0.436432,0.425260,0.111717,0.216893,0.633293,0.425205
6,0.427187,0.409069,0.181180,0.218430,0.437086,0.426482,0.106030,0.222692,0.635683,0.426676
7,0.425169,0.407518,0.176508,0.223109,0.434882,0.424745,0.101371,0.227288,0.632806,0.424875
8,0.423908,0.406321,0.175872,0.226974,0.433387,0.423106,0.102814,0.229979,0.631329,0.423145
9,0.422592,0.405116,0.174758,0.229870,0.433855,0.423850,0.100055,0.233616,0.631848,0.423709
10,0.421515,0.404081,0.174332,0.230964,0.436399,0.426138,0.102608,0.233877,0.634559,0.425579
