epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.438042,0.438042,1.000833,0.031031,0.575936,0.575936,0.996299,0.032370,0.712848,0.557591
1,0.415909,0.415909,1.000758,0.034343,0.569193,0.569193,0.996874,0.038122,0.710652,0.554543
2,0.410085,0.410085,1.000660,0.039916,0.564278,0.564278,0.996622,0.045594,0.699762,0.549896
3,0.406292,0.406292,1.000897,0.044567,0.563758,0.563758,0.996628,0.047208,0.698232,0.549873
4,0.404660,0.404660,1.001265,0.047749,0.567633,0.567633,0.996618,0.045327,0.705566,0.555522
5,0.403416,0.403416,1.001080,0.049207,0.565879,0.565879,0.996639,0.053678,0.697336,0.550848
6,0.400065,0.400065,1.001097,0.052318,0.561926,0.561926,0.996710,0.058080,0.696277,0.547577
7,0.396945,0.396945,1.000992,0.054564,0.572305,0.572305,0.996617,0.051864,0.711686,0.559237
8,0.397006,0.397006,1.000693,0.054527,0.564921,0.564921,0.996398,0.054872,0.696197,0.550884
9,0.396197,0.396197,1.000999,0.054666,0.565090,0.565090,0.996723,0.052611,0.701230,0.552176
10,0.391113,0.391113,1.000922,0.057026,0.560073,0.560073,0.996799,0.057162,0.686184,0.545626
11,0.390742,0.390742,1.000980,0.058502,0.558947,0.558947,0.996751,0.058359,0.685500,0.545397
12,0.388591,0.388591,1.001006,0.059233,0.560136,0.560136,0.996731,0.058043,0.686180,0.546027
13,0.388415,0.388415,1.001059,0.060144,0.560612,0.560612,0.996716,0.059335,0.688243,0.546862
14,0.388083,0.388083,1.000993,0.060808,0.560186,0.560186,0.996832,0.059774,0.689035,0.546929
