epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,3.435613,3.254185,0.131206,0.168302,0.000525,3.444483,3.259596,0.177356,0.167152,"tensor(0.0424, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0303, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.2941, 0.8333, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0092, device='cuda:0')","tensor(0.0076, device='cuda:0')"
1,3.434931,3.253752,0.130563,0.168121,0.000167,3.446452,3.259692,0.172115,0.169549,"tensor(0.0435, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0303, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.2941, 0.8667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0103, device='cuda:0')","tensor(0.0100, device='cuda:0')"
2,3.432297,3.251882,0.128310,0.167583,0.000128,3.445613,3.259402,0.168384,0.169373,"tensor(0.0388, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0303, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0882, 0.9667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0087, device='cuda:0')","tensor(0.0158, device='cuda:0')"
3,3.426694,3.247729,0.126291,0.166335,0.000140,3.443697,3.258858,0.167521,0.168086,"tensor(0.0365, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0312, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0048, device='cuda:0')","tensor(0.0110, device='cuda:0')"
4,3.418418,3.241173,0.127842,0.164459,0.000167,3.441203,3.258012,0.170133,0.166178,"tensor(0.0482, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.3750, 0.0000, 0.0000, 0.0000, 0.9667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0175, device='cuda:0')","tensor(0.0167, device='cuda:0')"
5,3.406695,3.231724,0.134067,0.161563,0.000207,3.438393,3.257224,0.176003,0.163568,"tensor(0.0541, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.5625, 0.0000, 0.0000, 0.0000, 0.9333, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0141, device='cuda:0')","tensor(0.0091, device='cuda:0')"
6,3.392077,3.219922,0.146923,0.157460,0.000289,3.434884,3.256613,0.187754,0.159495,"tensor(0.0624, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.8125, 0.0000, 0.0000, 0.0000, 0.9000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0105, device='cuda:0')","tensor(0.0058, device='cuda:0')"
7,3.372799,3.204539,0.165675,0.151689,0.000365,3.429652,3.256180,0.213503,0.152121,"tensor(0.0682, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.8667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0098, device='cuda:0')","tensor(0.0053, device='cuda:0')"
8,3.347753,3.185353,0.195667,0.142829,0.000447,3.424182,3.255799,0.252421,0.143142,"tensor(0.0682, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.8667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0102, device='cuda:0')","tensor(0.0055, device='cuda:0')"
9,3.314799,3.160321,0.233815,0.131093,0.000444,3.414110,3.252589,0.262143,0.135307,"tensor(0.0671, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0106, device='cuda:0')","tensor(0.0058, device='cuda:0')"
10,3.276324,3.128920,0.258324,0.121567,0.000386,3.394490,3.241387,0.258215,0.127281,"tensor(0.0682, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.8667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0108, device='cuda:0')","tensor(0.0059, device='cuda:0')"
11,3.233055,3.090910,0.259998,0.116142,0.000332,3.373701,3.227185,0.271571,0.119359,"tensor(0.0671, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0114, device='cuda:0')","tensor(0.0063, device='cuda:0')"
12,3.185995,3.047266,0.266665,0.112060,0.000312,3.365311,3.221999,0.278975,0.115415,"tensor(0.0671, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0132, device='cuda:0')","tensor(0.0075, device='cuda:0')"
13,3.132866,2.997799,0.268646,0.108200,0.000273,3.355022,3.213701,0.289479,0.112373,"tensor(0.0694, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0233, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.8667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0131, device='cuda:0')","tensor(0.0447, device='cuda:0')"
14,3.077956,2.944303,0.279772,0.105674,0.000228,3.338401,3.198849,0.305049,0.109048,"tensor(0.0694, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0233, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.8667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0129, device='cuda:0')","tensor(0.0446, device='cuda:0')"
15,3.015963,2.883823,0.278561,0.104281,0.000192,3.323526,3.184201,0.337243,0.105601,"tensor(0.0753, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1163, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.9000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0183, device='cuda:0')","tensor(0.0332, device='cuda:0')"
16,2.947196,2.815905,0.293861,0.101903,0.000151,3.313604,3.177749,0.339976,0.101857,"tensor(0.0741, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0698, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.9333, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0154, device='cuda:0')","tensor(0.0441, device='cuda:0')"
17,2.871821,2.742323,0.293731,0.100124,0.000133,3.309540,3.172243,0.360468,0.101250,"tensor(0.0729, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0233, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.9667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0125, device='cuda:0')","tensor(0.0443, device='cuda:0')"
18,2.795615,2.664242,0.312531,0.100118,0.000144,3.290757,3.150731,0.364195,0.103607,"tensor(0.0835, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1034, 0.0303, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1163, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0345, 0.0000, 0.0000, 0.9667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0303, device='cuda:0')","tensor(0.1498, device='cuda:0')"
19,2.703888,2.571715,0.320359,0.100135,0.000152,3.249326,3.106705,0.399308,0.102691,"tensor(0.0953, device='cuda:0')","tensor([0.0278, 0.0000, 0.0000, 0.0000, 0.1750, 0.0000, 0.0345, 0.0606, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1395, 0.0000, 0.0000, 0.0000,
        1.0000, 0.1034, 0.0000, 0.0000, 0.9667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0457, device='cuda:0')","tensor(0.1681, device='cuda:0')"
20,2.601960,2.467534,0.339110,0.100514,0.000146,3.212723,3.069046,0.379395,0.105737,"tensor(0.1259, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.2250, 0.0000, 0.0690, 0.1515, 0.0000,
        0.0000, 0.0000, 0.0588, 0.0000, 0.0000, 0.4651, 0.0000, 0.0000, 0.0385,
        1.0000, 0.1724, 0.0000, 0.0000, 1.0000, 0.0345, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0783, device='cuda:0')","tensor(0.2367, device='cuda:0')"
21,2.489488,2.354706,0.346970,0.100083,0.000153,3.215844,3.067487,0.419372,0.106420,"tensor(0.1247, device='cuda:0')","tensor([0.0000, 0.0385, 0.0000, 0.0000, 0.2250, 0.0000, 0.0000, 0.1212, 0.0000,
        0.0000, 0.0000, 0.0294, 0.0000, 0.0000, 0.5581, 0.0000, 0.0000, 0.0769,
        1.0000, 0.1379, 0.0000, 0.0000, 0.9667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0687, device='cuda:0')","tensor(0.1794, device='cuda:0')"
22,2.375504,2.238541,0.355915,0.101369,0.000158,3.180420,3.031610,0.426643,0.106146,"tensor(0.1565, device='cuda:0')","tensor([0.0556, 0.0769, 0.0000, 0.0000, 0.6000, 0.0000, 0.1379, 0.2424, 0.0000,
        0.0000, 0.0000, 0.0588, 0.0000, 0.0000, 0.5349, 0.0000, 0.0000, 0.1538,
        1.0000, 0.1034, 0.0000, 0.0000, 0.9333, 0.0345, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.1078, device='cuda:0')","tensor(0.2740, device='cuda:0')"
23,2.260698,2.121000,0.376118,0.102085,0.000162,3.141515,2.989261,0.416420,0.110612,"tensor(0.1894, device='cuda:0')","tensor([0.1389, 0.3462, 0.0000, 0.0000, 0.3250, 0.0000, 0.4828, 0.2424, 0.0000,
        0.0000, 0.0000, 0.4412, 0.0000, 0.0000, 0.3721, 0.0000, 0.0000, 0.0769,
        1.0000, 0.4483, 0.0000, 0.0000, 0.9333, 0.2069, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.1457, device='cuda:0')","tensor(0.2212, device='cuda:0')"
