epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.640856,0.468035,0.345641,0.211141,0.583358,0.471525,0.223667,0.267352,0.738591,0.471767
1,0.531902,0.458641,0.146523,0.305130,0.519282,0.467816,0.102931,0.317647,0.730944,0.467735
2,0.502379,0.455240,0.094279,0.334016,0.509409,0.466658,0.085503,0.351092,0.731458,0.466884
3,0.488569,0.453636,0.069866,0.358426,0.494857,0.466439,0.056836,0.358978,0.731758,0.466510
4,0.478282,0.452112,0.052341,0.354233,0.488986,0.465011,0.047949,0.347779,0.729038,0.465040
5,0.473983,0.451047,0.045872,0.347839,0.486808,0.466075,0.041465,0.347953,0.736127,0.466358
6,0.470770,0.450237,0.041066,0.348041,0.484347,0.464765,0.039165,0.349219,0.729350,0.464795
7,0.469006,0.449451,0.039109,0.350673,0.482899,0.463691,0.038415,0.350851,0.726771,0.463830
8,0.467563,0.448627,0.037871,0.348795,0.483851,0.465715,0.036271,0.346923,0.735258,0.466012
9,0.466451,0.448089,0.036724,0.346676,0.483005,0.465035,0.035940,0.347307,0.731427,0.464888
10,0.465747,0.447612,0.036270,0.348493,0.481483,0.463429,0.036108,0.350193,0.724744,0.463426
11,0.464572,0.447132,0.034880,0.346599,0.481647,0.464912,0.033470,0.346201,0.729653,0.464532
12,0.463589,0.446649,0.033879,0.347340,0.479745,0.463057,0.033375,0.349279,0.721490,0.462855
13,0.463125,0.446447,0.033355,0.350007,0.480045,0.463700,0.032689,0.346692,0.728061,0.463440
14,0.462720,0.446147,0.033147,0.347882,0.479736,0.463202,0.033068,0.351973,0.725718,0.463227
15,0.462513,0.445818,0.033389,0.354412,0.478796,0.462219,0.033156,0.353413,0.723213,0.462158
16,0.462365,0.445486,0.033758,0.353390,0.480611,0.463774,0.033674,0.352603,0.726865,0.463609
17,0.462470,0.445551,0.033838,0.357802,0.479106,0.462512,0.033186,0.360835,0.721411,0.462819
18,0.462061,0.445354,0.033413,0.361498,0.479436,0.463116,0.032640,0.361891,0.728938,0.463185
