loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.464549, 0.463695, 0.471811, 171.58 M Ops, 28.60 M Ops, 6.52 M Ops, 0.4768 M, 0.3848 %, 55.74 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.472363, 0.471492, 0.474018, 39.33 M Ops, 5.93 M Ops, 9.83 M Ops, 0.4768 M, 0.4009 %, 50.54 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.472983, 0.472112, 0.473205, 171.58 M Ops, 28.34 M Ops, 6.52 M Ops, 0.4768 M, 0.3830 %, 55.50 uJ
