loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.493236, 0.478746, 0.458693, 0.561258, 57.29 M Ops, 8.72 M Ops, 1.78 M Ops, 0.2687 M, 0.4618 %, 16.03 uJ
