epoch,train_loss,train_score,train_rec,train_distill,val_loss,val_score,val_rec,val_distill
0,0.735223,0.728580,0.066426,0.081232,0.283922,0.280823,0.030983,0.058654
1,0.508302,0.504843,0.034593,0.090879,0.198518,0.196123,0.023950,0.059210
2,0.376069,0.373141,0.029276,0.091758,0.143381,0.141216,0.021644,0.061458
3,0.294812,0.292020,0.027919,0.091653,0.107918,0.105898,0.020196,0.061237
4,0.242210,0.239450,0.027598,0.090092,0.086354,0.084060,0.022936,0.059642
5,0.207850,0.205068,0.027812,0.093577,0.072093,0.070006,0.020864,0.065121
6,0.186767,0.184199,0.025688,0.095989,0.063070,0.061108,0.019625,0.063420
7,0.174504,0.171992,0.025112,0.094403,0.056107,0.054219,0.018872,0.063781
8,0.161855,0.159388,0.024671,0.096677,0.051013,0.049098,0.019145,0.067419
9,0.158397,0.155979,0.024176,0.095304,0.047849,0.045967,0.018816,0.069493
10,0.151397,0.148992,0.024046,0.096109,0.043882,0.041775,0.021072,0.071487
11,0.149228,0.146817,0.024115,0.097456,0.042254,0.040300,0.019534,0.072596
12,0.145059,0.142666,0.023930,0.097066,0.040290,0.038119,0.021710,0.078685
13,0.143886,0.141476,0.024100,0.101418,0.037641,0.035754,0.018871,0.074910
14,0.144372,0.142000,0.023725,0.100026,0.037236,0.035287,0.019493,0.076553
15,0.141456,0.139108,0.023484,0.101472,0.036483,0.034548,0.019345,0.075014
16,0.137881,0.135558,0.023237,0.103816,0.036352,0.034383,0.019690,0.078997
17,0.141262,0.138963,0.022992,0.105561,0.035623,0.033763,0.018601,0.076537
18,0.137996,0.135708,0.022876,0.106174,0.034296,0.032394,0.019023,0.077950
19,0.135117,0.132856,0.022611,0.108463,0.034831,0.033044,0.017869,0.078272
20,0.137211,0.134973,0.022382,0.109593,0.034194,0.032463,0.017313,0.077112
21,0.137454,0.135247,0.022070,0.108822,0.032730,0.030966,0.017638,0.085680
22,0.134495,0.132290,0.022050,0.109697,0.033326,0.031587,0.017385,0.074437
23,0.131590,0.129417,0.021728,0.107799,0.032770,0.031080,0.016906,0.073240
24,0.132063,0.129929,0.021331,0.107141,0.032409,0.030696,0.017123,0.074718
25,0.133607,0.131502,0.021047,0.106277,0.031947,0.030183,0.017638,0.079143
26,0.134319,0.132247,0.020720,0.106284,0.032043,0.030296,0.017476,0.081606
27,0.134115,0.132076,0.020394,0.106068,0.031338,0.029697,0.016407,0.075726
28,0.134019,0.131988,0.020312,0.105806,0.031058,0.029422,0.016364,0.075300
29,0.133208,0.131190,0.020183,0.105806,0.031622,0.029742,0.018804,0.085646
30,0.135842,0.133830,0.020121,0.106049,0.031131,0.029225,0.019056,0.089308
31,0.132707,0.130704,0.020026,0.106736,0.031160,0.029441,0.017190,0.084162
32,0.135463,0.133464,0.019989,0.106964,0.030624,0.028600,0.020242,0.097449
33,0.137522,0.135537,0.019846,0.106787,0.031085,0.029459,0.016261,0.083669
34,0.132956,0.131005,0.019511,0.106907,0.030743,0.028848,0.018946,0.095357
35,0.131588,0.129648,0.019402,0.107067,0.030603,0.028810,0.017928,0.090083
