epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.358518,0.482248,0.234789,0.134771,0.371409,0.662681,0.080138,0.170682,1.012932,0.662683
1,0.264589,0.465787,0.063391,0.184619,0.357247,0.659558,0.054937,0.185216,1.001253,0.659523
2,0.256783,0.461342,0.052223,0.196079,0.351323,0.653531,0.049114,0.198431,0.991386,0.653564
3,0.254340,0.459421,0.049259,0.202616,0.350654,0.653586,0.047722,0.200350,0.988861,0.653653
4,0.252164,0.457849,0.046479,0.204887,0.349411,0.653616,0.045206,0.205292,0.987703,0.653604
5,0.251081,0.456742,0.045420,0.206904,0.348838,0.652523,0.045152,0.209041,0.988424,0.652551
6,0.250134,0.455817,0.044451,0.211781,0.349138,0.653961,0.044316,0.209000,0.985782,0.653956
7,0.249666,0.455179,0.044153,0.214695,0.346586,0.650211,0.042961,0.213003,0.980750,0.650326
8,0.248141,0.453994,0.042288,0.210443,0.346336,0.651964,0.040708,0.200259,0.981696,0.652019
9,0.247197,0.453527,0.040867,0.201528,0.346444,0.652708,0.040179,0.195629,0.981233,0.652705
10,0.246558,0.452973,0.040143,0.201304,0.346314,0.652499,0.040130,0.201799,0.984085,0.652498
0,0.359477,0.482312,0.236642,0.131132,0.367933,0.660213,0.075653,0.168185,1.009718,0.660282
1,0.264450,0.465820,0.063081,0.182696,0.355217,0.655760,0.054673,0.189071,0.998922,0.655744
2,0.256641,0.461044,0.052239,0.196789,0.352823,0.656201,0.049445,0.198724,0.996977,0.656185
3,0.253745,0.458573,0.048918,0.201396,0.349435,0.652252,0.046619,0.199606,0.990199,0.652274
4,0.251513,0.456954,0.046072,0.201110,0.348594,0.653298,0.043889,0.196204,0.986286,0.653323
5,0.250192,0.455774,0.044611,0.196491,0.348832,0.653776,0.043889,0.193223,0.987587,0.653747
6,0.249509,0.454976,0.044042,0.195346,0.347621,0.652417,0.042826,0.193929,0.982525,0.652422
0,0.359776,0.482074,0.237478,0.134598,0.369780,0.661233,0.078327,0.164059,1.012502,0.661196
1,0.264683,0.465527,0.063839,0.180992,0.358048,0.661613,0.054484,0.180288,1.003768,0.661622
2,0.256754,0.460851,0.052657,0.189416,0.353389,0.656497,0.050281,0.188572,0.996077,0.656543
3,0.253462,0.458586,0.048339,0.195930,0.350380,0.654909,0.045850,0.194907,0.991764,0.654879
4,0.251530,0.457119,0.045941,0.199951,0.349804,0.655449,0.044159,0.196489,0.990564,0.655448
5,0.250136,0.455930,0.044341,0.199793,0.350103,0.657351,0.042856,0.195972,0.993234,0.657380
6,0.249350,0.455170,0.043529,0.198850,0.349308,0.655139,0.043477,0.192456,0.989959,0.655172
