step,mae,mse
0,0.165967,0.069671
1,0.187869,0.087864
2,0.205341,0.102975
3,0.216682,0.113252
4,0.226503,0.123220
5,0.233736,0.131330
6,0.238199,0.138711
7,0.243962,0.144769
8,0.247098,0.149410
9,0.252169,0.156193
10,0.255044,0.160843
11,0.260572,0.167060
12,0.262429,0.172323
13,0.266232,0.178838
14,0.268730,0.182107
15,0.269415,0.183652
16,0.269602,0.187030
17,0.272640,0.190601
18,0.276847,0.196140
19,0.275379,0.195891
20,0.276725,0.199426
21,0.277470,0.201477
22,0.280768,0.205552
23,0.281190,0.208129
24,0.287842,0.214241
25,0.292956,0.221088
26,0.297222,0.226921
27,0.301961,0.232274
28,0.303890,0.235745
29,0.307940,0.240081
30,0.311968,0.245136
31,0.312509,0.247928
32,0.312484,0.247470
33,0.315159,0.251190
34,0.315821,0.253004
35,0.317091,0.254666
36,0.318573,0.256749
37,0.320871,0.260186
38,0.322747,0.263370
39,0.322955,0.265603
40,0.323220,0.266176
41,0.326820,0.271154
42,0.328203,0.272980
43,0.326902,0.273326
44,0.328662,0.276046
45,0.329465,0.277468
46,0.329852,0.279132
47,0.332934,0.282805
48,0.335528,0.289022
49,0.339397,0.295935
50,0.343487,0.297803
51,0.346153,0.301003
52,0.347282,0.306559
53,0.348853,0.309979
54,0.350942,0.314110
55,0.354238,0.315722
56,0.354351,0.315890
57,0.355201,0.320683
58,0.355117,0.321802
59,0.357076,0.322039
60,0.357729,0.324313
61,0.359317,0.324680
62,0.360227,0.324954
63,0.359883,0.324196
64,0.359978,0.325872
65,0.363036,0.328029
66,0.363382,0.329919
67,0.363482,0.330838
68,0.363564,0.332689
69,0.362772,0.331387
70,0.365342,0.333294
71,0.366638,0.333689
72,0.369190,0.337904
73,0.368812,0.338724
74,0.371766,0.345658
75,0.373406,0.345593
76,0.375219,0.346549
77,0.375646,0.347649
78,0.375926,0.349205
79,0.376834,0.351107
80,0.377167,0.350988
81,0.377905,0.349442
82,0.377088,0.350410
83,0.377692,0.352416
84,0.378857,0.352783
85,0.379341,0.352159
86,0.379976,0.351834
87,0.378397,0.349837
88,0.378559,0.350454
89,0.378749,0.352540
90,0.379261,0.351143
91,0.378166,0.352925
92,0.378559,0.353703
93,0.376683,0.352000
94,0.378462,0.351331
95,0.377909,0.350966
96,0.378670,0.350493
97,0.379769,0.353470
98,0.381279,0.355584
99,0.381396,0.356154
100,0.381557,0.357062
101,0.384117,0.357989
102,0.383572,0.360112
103,0.386462,0.358184
104,0.384807,0.360399
105,0.384470,0.360457
106,0.384932,0.362828
107,0.385044,0.365836
108,0.386972,0.365479
109,0.388741,0.367676
110,0.389419,0.369009
111,0.389802,0.369819
112,0.390083,0.374154
113,0.391914,0.372767
114,0.391163,0.376726
115,0.391558,0.375052
116,0.392818,0.376281
117,0.392843,0.378311
118,0.393984,0.377892
119,0.395316,0.377613
120,0.399514,0.381493
121,0.399447,0.385947
122,0.400483,0.390252
123,0.402929,0.391366
124,0.403787,0.395056
125,0.406442,0.396114
126,0.405048,0.400052
127,0.407630,0.400120
128,0.408587,0.402684
129,0.409727,0.401671
130,0.410118,0.404193
131,0.411384,0.404243
132,0.413602,0.405918
133,0.411500,0.405867
134,0.412534,0.408616
135,0.412446,0.412350
136,0.413639,0.413132
137,0.413248,0.413304
138,0.413914,0.413289
139,0.414511,0.412523
140,0.415094,0.412952
141,0.414555,0.414444
142,0.415207,0.413100
143,0.415705,0.414378
144,0.418584,0.418448
145,0.419809,0.418975
146,0.423061,0.421004
147,0.423637,0.423450
148,0.425837,0.423951
149,0.425072,0.425314
150,0.426334,0.424953
151,0.428090,0.427555
152,0.426973,0.429111
153,0.428567,0.427077
154,0.428297,0.428995
155,0.429012,0.428746
156,0.429555,0.431628
157,0.431116,0.428839
158,0.429402,0.430750
159,0.429746,0.431972
160,0.430989,0.434445
161,0.431076,0.435210
162,0.431540,0.433012
163,0.431141,0.436049
164,0.432875,0.435188
165,0.433371,0.432757
166,0.432210,0.432828
167,0.432090,0.434995
168,0.435978,0.436674
169,0.436405,0.440352
170,0.437256,0.441428
171,0.440177,0.442624
172,0.439676,0.446291
173,0.441292,0.447885
174,0.442867,0.446892
175,0.444668,0.449590
176,0.444643,0.451024
177,0.446060,0.453530
178,0.444814,0.452013
179,0.446434,0.455172
180,0.447658,0.455013
181,0.447426,0.455134
182,0.447633,0.456435
183,0.447235,0.457412
184,0.448668,0.456969
185,0.448854,0.458523
186,0.448731,0.456781
187,0.448989,0.457166
188,0.448201,0.458394
189,0.449531,0.457280
190,0.448593,0.457836
191,0.448181,0.457540
192,0.449687,0.462617
193,0.450829,0.459738
194,0.450676,0.460622
195,0.451734,0.459858
196,0.452449,0.462777
197,0.453180,0.466302
198,0.452661,0.465598
199,0.453769,0.464258
200,0.454665,0.469397
201,0.454538,0.467091
202,0.453231,0.465555
203,0.455186,0.467023
204,0.456009,0.469117
205,0.457270,0.470931
206,0.455484,0.469034
207,0.456816,0.468727
208,0.457490,0.472957
209,0.457798,0.471267
210,0.457556,0.469489
211,0.458473,0.469442
212,0.458849,0.472108
213,0.459309,0.472031
214,0.459148,0.468322
215,0.460136,0.470410
216,0.462189,0.471067
217,0.462420,0.473919
218,0.462879,0.472152
219,0.465235,0.474862
220,0.466481,0.477559
221,0.467673,0.477896
222,0.467392,0.479149
223,0.469064,0.478213
224,0.468483,0.481485
225,0.469601,0.481456
226,0.468860,0.479642
227,0.470336,0.484425
228,0.470001,0.485316
229,0.472124,0.484260
230,0.470525,0.482997
231,0.471038,0.485354
232,0.471747,0.485242
233,0.471996,0.485349
234,0.472893,0.484330
235,0.472241,0.485282
236,0.471872,0.487073
237,0.471419,0.486991
238,0.469926,0.484721
239,0.470706,0.482218
240,0.470783,0.485259
241,0.471344,0.484443
242,0.471673,0.484751
243,0.474003,0.485460
244,0.473415,0.487802
245,0.473220,0.485635
246,0.473645,0.486866
247,0.476397,0.489331
248,0.474758,0.489307
249,0.474725,0.488707
250,0.474440,0.485704
251,0.476382,0.488855
252,0.476922,0.490979
253,0.476810,0.486727
254,0.475920,0.486390
255,0.476295,0.487157
256,0.477757,0.493294
257,0.477164,0.490336
258,0.476115,0.486512
259,0.476299,0.487218
260,0.476337,0.489682
261,0.475435,0.486389
262,0.475256,0.483714
263,0.475600,0.483574
264,0.477457,0.487201
265,0.477937,0.487363
266,0.477991,0.487494
267,0.478812,0.486386
268,0.480663,0.491382
269,0.480394,0.489183
270,0.481426,0.492621
271,0.482275,0.491398
272,0.482660,0.494969
273,0.483088,0.497061
274,0.482723,0.495257
275,0.483947,0.495799
276,0.484813,0.497167
277,0.485465,0.498295
278,0.484210,0.494694
279,0.486459,0.497961
280,0.486621,0.497163
281,0.486197,0.498160
282,0.485720,0.498738
283,0.486128,0.499170
284,0.487680,0.501174
285,0.488790,0.502927
286,0.487834,0.503150
287,0.487762,0.501930
288,0.489279,0.504097
289,0.489572,0.503833
290,0.489013,0.500774
291,0.491017,0.502838
292,0.491808,0.507841
293,0.493505,0.509726
294,0.491819,0.507512
295,0.494719,0.515910
296,0.494557,0.514163
297,0.495955,0.515870
298,0.496037,0.518824
299,0.496881,0.517552
300,0.496685,0.517426
301,0.495919,0.516276
302,0.496296,0.515468
303,0.495706,0.515903
304,0.496880,0.515812
305,0.495773,0.514891
306,0.494163,0.510971
307,0.496373,0.514734
308,0.494888,0.513531
309,0.495040,0.512323
310,0.494539,0.511132
311,0.495248,0.514602
312,0.497029,0.514218
313,0.497278,0.519019
314,0.496297,0.516510
315,0.497048,0.519073
316,0.497125,0.518397
317,0.497790,0.521675
318,0.496815,0.517776
319,0.498511,0.521320
320,0.498989,0.523495
321,0.498197,0.524070
322,0.499352,0.527488
323,0.500060,0.526720
324,0.501719,0.530482
325,0.499505,0.524446
326,0.498535,0.521298
327,0.499352,0.525716
328,0.503098,0.536108
329,0.500715,0.530756
330,0.501037,0.530050
331,0.500493,0.529437
332,0.501043,0.531994
333,0.499583,0.525948
334,0.499279,0.523308
335,0.500365,0.525797
