epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.560562,0.463402,0.879802,0.036728,0.519769,0.410558,0.878605,0.068824,0.373805,0.404977
1,0.525246,0.451601,0.767223,0.042604,0.552250,0.411938,1.013277,0.083669,0.381073,0.406614
2,0.499170,0.444452,0.678957,0.051543,0.526437,0.409011,0.912263,0.093775,0.372744,0.404081
3,0.478456,0.441617,0.599501,0.061334,0.493060,0.410212,0.765276,0.101503,0.377712,0.405220
4,0.461679,0.439197,0.535548,0.070549,0.475660,0.411009,0.688086,0.111997,0.379291,0.405637
5,0.445823,0.435744,0.478942,0.078163,0.448227,0.409610,0.575113,0.118599,0.371701,0.404356
6,0.430077,0.433805,0.417829,0.084412,0.428820,0.410703,0.488347,0.127734,0.373130,0.404200
7,0.417059,0.432135,0.367526,0.088817,0.416886,0.410463,0.437990,0.130969,0.371330,0.404318
8,0.407051,0.429379,0.333688,0.092404,0.411405,0.416422,0.394921,0.134245,0.388579,0.409660
9,0.400073,0.428392,0.307027,0.096098,0.403051,0.415492,0.362172,0.135962,0.388415,0.408969
10,0.392786,0.426020,0.283588,0.098783,0.389515,0.413362,0.311162,0.135474,0.375902,0.406344
