loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.182828, 0.983784, 0.985721, 0.983557, 0.981589, 0.985721, 171.67 M Ops, 8.81 M Ops, 12.10 M Ops, 7.2515 M, 0.4995 %, 63.61 uJ, 1.000000, 0.971429, 0.977273, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.225316, 0.978378, 0.980981, 0.979418, 0.978488, 0.980981, 171.67 M Ops, 8.15 M Ops, 12.11 M Ops, 7.2515 M, 0.4937 %, 63.02 uJ, 1.000000, 0.942857, 0.965909, 0.954545, 1.000000, 1.000000, 1.000000, 1.000000, 0.965517
