loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.220874, 0.967568, 0.973665, 0.970746, 0.969060, 0.973665, 2328.07 M Ops, 302.54 M Ops, 32.89 M Ops, 12.3714 M, 0.3626 %, 423.59 uJ, 1.000000, 0.942857, 0.931818, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.182342, 0.981081, 0.980635, 0.979411, 0.978692, 0.980635, 2328.07 M Ops, 344.42 M Ops, 32.89 M Ops, 12.3714 M, 0.3666 %, 461.28 uJ, 1.000000, 0.914286, 0.988636, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
