loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.427503,0.454124,0.427457,294.19 M Ops,26.49 M Ops,5.83 M Ops,1.1452 M,0.4241 %,50.65 uJ,0.534516,0.470467,0.588931
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
100,0.427503,0.454124,0.427457,294.19 M Ops,26.49 M Ops,5.83 M Ops,1.1452 M,0.4241 %,50.65 uJ,0.534516,0.470467,0.588931
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
20,0.429403,0.458709,0.429356,294.19 M Ops,26.49 M Ops,5.83 M Ops,1.1452 M,0.4241 %,50.65 uJ,0.539921,0.472478,0.584779
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
10,0.460487,0.541591,0.460361,294.19 M Ops,26.49 M Ops,5.83 M Ops,1.1452 M,0.4241 %,50.65 uJ,0.637825,0.504695,0.509756
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0,0.509128,0.606822,0.508983,294.19 M Ops,26.49 M Ops,5.83 M Ops,1.1452 M,0.4241 %,50.65 uJ,0.707325,0.551798,0.450709
