snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.441516,0.472479,0.440579,330.62 M Ops,24.16 M Ops,107.93 M Ops,0.6083 M,0.9868 %,518.22 uJ,0.524426,0.468449,0.571761
