loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.171525, 0.983784, 0.987633, 0.985279, 0.983200, 0.987633, 1845.40 M Ops, 181.09 M Ops, 115.79 M Ops, 6.6010 M, 0.5611 %, 695.61 uJ, 1.000000, 1.000000, 0.965909, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.178464, 0.986486, 0.988896, 0.986985, 0.985253, 0.988896, 1845.40 M Ops, 183.18 M Ops, 76.86 M Ops, 6.6010 M, 0.4693 %, 518.42 uJ, 1.000000, 1.000000, 0.977273, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
