loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.260166, 0.964865, 0.966406, 0.965049, 0.965187, 0.966406, 538.85 M Ops, 54.62 M Ops, 12.90 M Ops, 10.2812 M, 0.3553 %, 108.51 uJ, 1.000000, 0.914286, 0.954545, 0.977273, 1.000000, 1.000000, 0.975000, 0.980000, 0.896552
