loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.221862, 0.975676, 0.975938, 0.974611, 0.973940, 0.975938, 1207.00 M Ops, 115.67 M Ops, 24.47 M Ops, 23.0891 M, 0.3503 %, 216.66 uJ, 1.000000, 0.942857, 0.977273, 0.977273, 1.000000, 1.000000, 0.975000, 0.980000, 0.931035
