epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.038336,1.386309,0.999672,1.038937,1.387337,1.000226,0.269962,0.269580,0.264229,0.274875
1,0.934098,1.384069,0.884101,1.425351,1.382515,1.430111,0.239544,0.241608,0.147473,0.132750
2,0.686072,1.379216,0.609056,1.042657,1.378477,1.005344,0.258555,0.260781,0.155922,0.136649
3,0.674995,1.378308,0.596849,1.258085,1.379963,1.244543,0.254753,0.257168,0.145188,0.142589
4,0.662557,1.378691,0.582986,0.788607,1.378428,0.723072,0.269962,0.271037,0.180255,0.135138
5,0.574831,1.376034,0.485808,0.758304,1.379070,0.689330,0.266160,0.266667,0.189822,0.180884
6,0.563786,1.370215,0.474183,0.721509,1.378876,0.648468,0.281369,0.281585,0.182570,0.148416
7,0.479537,1.368425,0.380772,0.687242,1.378065,0.610484,0.269962,0.270163,0.175210,0.142997
8,0.440630,1.365975,0.337814,0.521433,1.382560,0.425752,0.277567,0.277914,0.188077,0.268812
9,0.379994,1.362435,0.270834,0.460515,1.382884,0.358030,0.292776,0.292949,0.200572,0.276986
10,0.400811,1.359375,0.294303,0.491734,1.381301,0.392893,0.281369,0.281702,0.195430,0.393812
11,0.382569,1.356814,0.274320,0.472579,1.384680,0.371235,0.288973,0.288986,0.195683,0.279098
12,0.372301,1.358658,0.262706,0.456581,1.385559,0.353361,0.277567,0.277797,0.191832,0.309291
13,0.356754,1.354615,0.245880,0.428717,1.386295,0.322320,0.285171,0.285198,0.200119,0.314241
14,0.345214,1.350249,0.233543,0.420877,1.386589,0.313575,0.277567,0.277914,0.199995,0.329395
15,0.335330,1.350591,0.222523,0.413836,1.382633,0.306192,0.285171,0.285198,0.201342,0.267408
16,0.338231,1.345065,0.226360,0.403213,1.385170,0.294107,0.273764,0.273834,0.195601,0.251457
17,0.328031,1.344189,0.215125,0.406364,1.383868,0.297753,0.288973,0.289277,0.210246,0.270580
18,0.318220,1.341216,0.204553,0.387814,1.383849,0.277144,0.281369,0.281469,0.207656,0.267810
19,0.324882,1.340218,0.212067,0.397877,1.381082,0.288632,0.277567,0.277622,0.203583,0.258893
20,0.321639,1.337179,0.208801,0.395929,1.381121,0.286463,0.281369,0.281469,0.207019,0.253996
21,0.324753,1.335650,0.212431,0.396037,1.380139,0.286693,0.273764,0.273834,0.202620,0.236515
22,0.322736,1.334982,0.210265,0.391340,1.380642,0.281417,0.273764,0.273893,0.204974,0.239460
23,0.315398,1.330949,0.202559,0.388421,1.380452,0.278195,0.269962,0.270047,0.201669,0.229245
24,0.312328,1.330057,0.199247,0.386660,1.381548,0.276117,0.277567,0.277681,0.206814,0.237905
25,0.312940,1.329207,0.200022,0.388259,1.380676,0.277990,0.277567,0.277681,0.206211,0.238554
26,0.310006,1.327667,0.196932,0.386855,1.381564,0.276331,0.273764,0.273893,0.202494,0.241986
27,0.307905,1.325945,0.194789,0.384567,1.381828,0.273760,0.273764,0.273893,0.201543,0.251112
28,0.306513,1.325385,0.193305,0.383940,1.381518,0.273098,0.273764,0.273893,0.202340,0.245201
29,0.306104,1.325093,0.192883,0.384171,1.381482,0.273359,0.273764,0.273893,0.202340,0.245201
