loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.327824, 0.313215, 0.340803, 0.716400, 151.91 M Ops, 16.03 M Ops, 58.77 M Ops, 0.1757 M, 0.4647 %, 284.79 uJ
