epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.535890,0.470055,0.963819,0.033103,0.705576,0.673859,0.911738,0.045531,1.019890,0.664623
1,0.512678,0.450360,0.917744,0.039186,0.695962,0.667200,0.882912,0.062277,1.007587,0.658694
2,0.500593,0.444595,0.864584,0.049062,0.695610,0.679305,0.801597,0.087409,1.010030,0.660045
3,0.489047,0.440414,0.805160,0.061427,0.682502,0.673442,0.741387,0.098021,0.997964,0.654557
4,0.479808,0.437938,0.751961,0.071480,0.664670,0.662552,0.678434,0.111315,0.994998,0.651431
5,0.472823,0.435799,0.713473,0.078533,0.666966,0.671960,0.634504,0.115530,0.998192,0.653867
6,0.465553,0.433792,0.671997,0.086257,0.660119,0.663710,0.636781,0.123077,0.999407,0.654932
7,0.459947,0.432110,0.640884,0.091567,0.651169,0.659844,0.594781,0.123276,0.994719,0.654807
8,0.454433,0.430361,0.610899,0.094446,0.667766,0.678198,0.599956,0.123550,1.012034,0.660263
9,0.450606,0.429122,0.590256,0.096285,0.661660,0.675167,0.573861,0.130175,0.994878,0.651043
10,0.445130,0.427021,0.562835,0.097156,0.650589,0.665122,0.556120,0.127950,0.999559,0.654798
