horizon_zero_based,mse,mae
0,0.257912422417,0.368042108379
1,0.295556434615,0.388383872567
2,0.33456299222,0.408348125918
3,0.357658098511,0.416659772784
4,0.373782223021,0.42317670626
5,0.38446728596,0.428666056232
6,0.383277702185,0.425542511708
7,0.384184232498,0.426399904181
8,0.385751478238,0.425405045245
9,0.379249041711,0.421568047337
10,0.381704979145,0.425688906442
11,0.388557392209,0.43070744352
12,0.389430621886,0.432668190305
13,0.381465778271,0.426504875893
14,0.379205972759,0.423199744233
15,0.37658406993,0.419099843152
16,0.374667280998,0.417154821152
17,0.370581059488,0.414847979995
18,0.371666337699,0.416585290696
19,0.371286917792,0.417753120248
20,0.3736679059,0.419464162778
21,0.375635325443,0.420656009994
22,0.374199867243,0.419756494977
23,0.376111233276,0.419516279824
24,0.38485290313,0.42356739151
25,0.391147301221,0.427715229313
26,0.401295728698,0.432974464826
27,0.410681607775,0.4381714946
28,0.417457649075,0.440211529096
29,0.423218630017,0.44443046444
30,0.417097254617,0.441804179697
31,0.415682624046,0.439407151971
32,0.413453234385,0.436223837024
33,0.411424787315,0.435154631058
34,0.408347529785,0.434698038946
35,0.413776372338,0.439018599243
36,0.414451030629,0.439234418804
37,0.412920796596,0.438645274026
38,0.405806247751,0.434308366041
39,0.403011985277,0.430742943924
40,0.402606843564,0.429276649106
41,0.398193210971,0.427965676872
42,0.398133340082,0.428261534631
43,0.400608681692,0.431680742822
44,0.40012667445,0.431110993945
45,0.406608051511,0.437053074764
46,0.404907728626,0.433768445872
47,0.405252336911,0.433701917105
48,0.413646607468,0.437043551142
49,0.416135053285,0.438739675148
50,0.422205077432,0.443294684203
51,0.436069743927,0.450912311258
52,0.440427170121,0.454003324178
53,0.445831270643,0.458349821237
54,0.438167787855,0.453017096117
55,0.438618471693,0.451350643311
56,0.438211569449,0.450951280759
57,0.438427837422,0.453259640109
58,0.437705624131,0.454244987231
59,0.441916054999,0.456320660367
60,0.441087138342,0.453858040121
61,0.442319326245,0.455107322324
62,0.432840308728,0.450536796812
63,0.431295360449,0.446403223851
64,0.430542804103,0.44444931895
65,0.42729123853,0.443024936785
66,0.427289753364,0.443903333051
67,0.431841570533,0.447209016207
68,0.434520569392,0.4480358352
69,0.43487020183,0.447488709194
70,0.433040219252,0.447092163415
71,0.438003972763,0.449363002616
72,0.441122453697,0.449809710832
73,0.442233084219,0.452194360721
74,0.451735612833,0.460637579603
75,0.457333350978,0.462409253894
76,0.4609091445,0.463330129964
77,0.463705179066,0.465355141255
78,0.458689233449,0.463759844822
79,0.458675467385,0.460539977653
80,0.457248771928,0.458931772788
81,0.449990996863,0.45454811968
82,0.450871409561,0.454741107868
83,0.460345671423,0.458976096192
84,0.459762815116,0.458102198679
85,0.461258665513,0.459038670506
86,0.453732186845,0.454766347385
87,0.454307671214,0.454089613684
88,0.458448970628,0.457984689313
89,0.454032570499,0.45748896952
90,0.457256759259,0.461127624988
91,0.464862501242,0.466736447526
92,0.460903957477,0.46223189191
93,0.461224034563,0.464808676632
94,0.456045352456,0.460760137282
95,0.454461174201,0.456736513187
