epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.470278,0.438159,0.919943,0.040577,0.597835,0.580146,0.845482,0.047869,0.710204,0.554826
1,0.441774,0.417675,0.779152,0.049221,0.576842,0.566310,0.724293,0.055375,0.699686,0.549323
2,0.426284,0.409770,0.657470,0.060586,0.571458,0.564618,0.667223,0.071937,0.694922,0.549817
3,0.422863,0.411374,0.583719,0.069938,0.563328,0.563925,0.554977,0.077315,0.694411,0.548671
4,0.413105,0.404251,0.537058,0.077778,0.565829,0.564559,0.583615,0.087452,0.701178,0.550199
5,0.408559,0.401360,0.509355,0.084443,0.558656,0.559483,0.547082,0.094715,0.686763,0.546823
6,0.404905,0.398869,0.489400,0.090249,0.553488,0.558125,0.488572,0.106745,0.679294,0.543849
7,0.402412,0.397455,0.471814,0.095360,0.558115,0.564797,0.464566,0.101576,0.694710,0.550814
8,0.401546,0.397285,0.461196,0.097668,0.550356,0.556947,0.458087,0.103640,0.681786,0.543412
9,0.399083,0.395440,0.450080,0.099947,0.550397,0.557458,0.451539,0.098690,0.683255,0.543910
