snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.386443,0.373256,0.386777,41.47 M Ops,5.80 M Ops,2.91 M Ops,0.0831 M,0.4442 %,18.62 uJ,0.373256,0.386777,0.663239
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.387395,0.374625,0.387655,41.47 M Ops,5.47 M Ops,2.91 M Ops,0.0831 M,0.4371 %,18.33 uJ,0.374625,0.387655,0.662003
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.387990,0.377992,0.388302,41.47 M Ops,5.50 M Ops,2.91 M Ops,0.0831 M,0.4376 %,18.35 uJ,0.377992,0.388302,0.658966
