loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.411118, 0.396721, 0.430118, 0.746547, 1089.34 M Ops, 122.57 M Ops, 28.34 M Ops, 1.9526 M, 0.4014 %, 240.69 uJ
