loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.207203, 0.972973, 0.976190, 0.973763, 0.972047, 0.976190, 5353.06 M Ops, 541.86 M Ops, 60.52 M Ops, 32.5219 M, 0.3498 %, 766.06 uJ, 1.000000, 0.942857, 0.954545, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
