horizon_zero_based,mse,mae
0,0.243692831131,0.350142887842
1,0.261876374614,0.363978353619
2,0.271219480247,0.369548340662
3,0.255716201474,0.358053879779
4,0.266032858322,0.365032654545
5,0.273528977616,0.370481018242
6,0.273817168837,0.36789659881
7,0.29520944759,0.383816103164
8,0.286846581711,0.378458754332
9,0.304089441027,0.391914664058
10,0.31165687051,0.396826524591
11,0.308164494339,0.39225612074
12,0.292460557082,0.37784245101
13,0.321345940934,0.402322402002
14,0.292307024742,0.379924846269
15,0.285202000216,0.371497639532
16,0.302934472462,0.384959847464
17,0.284499957934,0.371317899669
18,0.296512722585,0.380248181507
19,0.305422839456,0.388293965643
20,0.315414513189,0.393849636479
21,0.319045165704,0.397256045345
22,0.332460598422,0.406100591492
23,0.328432608045,0.402669494757
24,0.330884189127,0.405251397226
25,0.351059083241,0.420875487305
26,0.341590400321,0.413166247401
27,0.347054971203,0.416157187071
28,0.358384519776,0.423318371974
29,0.347846668139,0.415234889788
30,0.356932456024,0.421401060482
31,0.330981139327,0.401271536107
32,0.350009961209,0.415451999957
33,0.335644531776,0.406903076367
34,0.347386109544,0.413658244597
35,0.345007818318,0.41268266498
36,0.356642103296,0.419687621195
37,0.369913018429,0.427502468796
38,0.395596095674,0.446733349148
39,0.360980701094,0.421591168912
40,0.365893339672,0.427015091014
41,0.368287438168,0.427666982944
42,0.365347493417,0.426004357662
43,0.38162164024,0.435601589508
44,0.367593058858,0.427829777868
45,0.380540094922,0.436673232692
46,0.40422406838,0.44882385356
47,0.406790245611,0.449947956935
48,0.410900598073,0.454499121827
49,0.425202857745,0.463876135181
50,0.412135261177,0.456539838036
51,0.422936093335,0.461131011216
52,0.428017813283,0.464320928357
53,0.392987563302,0.443399563903
54,0.404770980637,0.449234544629
55,0.381973213188,0.435356783689
56,0.398880588393,0.448267080137
57,0.412814090924,0.45470957265
58,0.411048912302,0.453339273636
59,0.409948069398,0.453333672711
60,0.405431869463,0.449969862979
61,0.409696599582,0.452660135995
62,0.428682186697,0.465353903309
63,0.409685551527,0.452868550572
64,0.413136386302,0.457371468502
65,0.436747639229,0.469964037307
66,0.444632976726,0.474430675664
67,0.463927005953,0.486094928329
68,0.436025247544,0.46944685176
69,0.470179067307,0.488621715934
70,0.466290672287,0.48410144016
71,0.458672680254,0.481092813531
72,0.425437460133,0.46433113691
73,0.461855367756,0.487693353719
74,0.443156174974,0.47381027209
75,0.463228954005,0.485010117583
76,0.435545665217,0.4680102919
77,0.457166284445,0.482024579335
78,0.440095543241,0.470373645813
79,0.46926473931,0.488689076471
80,0.455675199537,0.481293723022
81,0.455558485458,0.47938716187
82,0.447253897325,0.473808440484
83,0.448746647956,0.475617924812
84,0.43706003914,0.471432203053
85,0.471892589893,0.487475027638
86,0.456696093014,0.481947198369
87,0.447468467277,0.477215663869
88,0.45446491177,0.479264094254
89,0.471940084814,0.492807977829
90,0.444555043609,0.475663700756
91,0.46025366407,0.481435193635
92,0.474153565734,0.489992691978
93,0.489245913856,0.497521587287
94,0.4745165423,0.48904984512
95,0.47144930834,0.486939930822
96,0.475688839721,0.49224519616
97,0.477911040341,0.494015935871
98,0.48484316728,0.497003621268
99,0.471716470095,0.489302200451
100,0.478444944538,0.492884736309
101,0.467361626409,0.484944921194
102,0.468975242999,0.487986743099
103,0.465869882946,0.48656317941
104,0.462819186565,0.484264623794
105,0.492397329562,0.500240599842
106,0.451802531446,0.477833239379
107,0.455768177584,0.480485123437
108,0.458922480322,0.482687436687
109,0.455662063975,0.48187213006
110,0.476162328411,0.493870993228
111,0.46250685952,0.483255906051
112,0.489807020767,0.500698617814
113,0.497965214683,0.504053951535
114,0.465249348471,0.486344068785
115,0.44748499423,0.475491478132
116,0.46369561761,0.484126185292
117,0.470386541997,0.488184728924
118,0.454802656361,0.480305615372
119,0.450366283179,0.475805252205
120,0.481892751391,0.495417576127
121,0.451703948025,0.478629467738
122,0.44539599697,0.475343576651
123,0.456969991855,0.481633781226
124,0.481064028927,0.494284231972
125,0.492298388937,0.500503034184
126,0.474007239831,0.489446422773
127,0.47047701483,0.486585965274
128,0.488607115411,0.498777939431
129,0.470873558049,0.486921168715
130,0.484661123709,0.495600550732
131,0.457566644817,0.480021535091
132,0.467253003627,0.485854559574
133,0.467491282226,0.486579608105
134,0.488530621743,0.497677901923
135,0.494599790772,0.500222436383
136,0.501437117047,0.505670324154
137,0.489794426616,0.499270997905
138,0.481854193054,0.494707921275
139,0.468217413798,0.486775904668
140,0.482466915954,0.495165776621
141,0.494482154977,0.501621036899
142,0.465041234657,0.487132973097
143,0.491128602243,0.49820194457
144,0.514670143942,0.509534402397
145,0.493776999527,0.502149039608
146,0.498386498421,0.503920971548
147,0.497942446727,0.503043208369
148,0.464479696593,0.484985179729
149,0.490603278415,0.497932849916
150,0.522600299215,0.51527626656
151,0.494989168627,0.499808994174
152,0.494085010218,0.501821241753
153,0.504604136303,0.506474252679
154,0.517752792076,0.514408043466
155,0.506260411228,0.507545759045
156,0.489242153746,0.49873757106
157,0.50814062865,0.508828328663
158,0.514508137644,0.51209824358
159,0.514726189982,0.512133114562
160,0.517094883939,0.514043489002
161,0.514855504123,0.516291743885
162,0.515315494308,0.513497764797
163,0.518502526016,0.514450360976
164,0.492897074081,0.502002182534
165,0.511895484379,0.512796061811
166,0.526569544113,0.520017569103
167,0.502759790946,0.506156804116
168,0.525411430844,0.518303071581
169,0.50672093991,0.509228781707
170,0.510911686203,0.510065936639
171,0.51671650077,0.513788383688
172,0.513951365058,0.510789686539
173,0.492858946202,0.500644187912
174,0.500582964418,0.503899119996
175,0.497713300029,0.502310736084
176,0.52070400092,0.514462767141
