epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.380589,2.200504,0.127946,0.167290,2.375706,2.210446,0.128198,0.152440,0.083784,0.096618,0.057916,0.065186
1,2.350930,2.173081,0.114260,0.166423,2.297100,2.137595,0.106949,0.148810,0.340541,0.398136,0.381508,0.533753
2,2.270291,2.095184,0.098772,0.165229,2.163900,2.008364,0.097022,0.145834,0.767568,0.830596,0.799341,0.836768
3,2.144274,1.968769,0.101053,0.165399,1.982387,1.821044,0.113041,0.150039,0.908108,0.925073,0.905058,0.906653
4,1.959934,1.782836,0.123301,0.164769,1.726031,1.557337,0.141584,0.154536,0.913514,0.927698,0.909216,0.913488
5,1.707511,1.528871,0.147788,0.163862,1.384099,1.209173,0.181668,0.156759,0.927027,0.938809,0.924975,0.925792
6,1.425230,1.242028,0.185157,0.164687,1.033657,0.853878,0.203826,0.159397,0.940541,0.948311,0.939857,0.938858
7,1.187148,1.008144,0.188762,0.160128,0.773782,0.601632,0.198158,0.152334,0.962162,0.966435,0.961345,0.958281
8,1.018107,0.848388,0.189850,0.150734,0.600489,0.438620,0.187329,0.143136,0.970270,0.974365,0.970485,0.967844
9,0.896992,0.736038,0.186787,0.142276,0.488538,0.335305,0.192088,0.134024,0.970270,0.974062,0.970544,0.967996
10,0.811430,0.658518,0.184659,0.134446,0.414230,0.268772,0.190345,0.126424,0.975676,0.978506,0.976613,0.975444
11,0.752921,0.606906,0.182132,0.127802,0.366342,0.228647,0.180851,0.119609,0.975676,0.978506,0.976670,0.975437
12,0.713979,0.574294,0.178915,0.121793,0.340150,0.207257,0.182423,0.114651,0.975676,0.978506,0.976670,0.975437
13,0.687035,0.552495,0.174381,0.117102,0.328792,0.201807,0.175707,0.109414,0.972973,0.974675,0.972945,0.972038
14,0.667181,0.537132,0.169103,0.113139,0.316142,0.193320,0.176071,0.105215,0.972973,0.974675,0.972945,0.972038
15,0.653114,0.526365,0.166483,0.110102,0.307112,0.188511,0.168731,0.101728,0.972973,0.974018,0.971709,0.970422
16,0.642393,0.518874,0.163361,0.107183,0.309391,0.193019,0.167568,0.099616,0.975676,0.977849,0.975618,0.974034
17,0.635603,0.514075,0.159473,0.105581,0.291445,0.177165,0.165775,0.097703,0.978378,0.981024,0.978264,0.976097
18,0.629374,0.510068,0.156942,0.103612,0.276306,0.163450,0.167680,0.096088,0.981081,0.982287,0.979971,0.978150
19,0.625214,0.507007,0.155094,0.102698,0.269964,0.159139,0.165991,0.094226,0.983784,0.986118,0.983696,0.981549
20,0.620729,0.504092,0.151907,0.101446,0.296920,0.186469,0.166067,0.093844,0.970270,0.972755,0.970035,0.968520
21,0.616637,0.501875,0.149233,0.099840,0.303778,0.195007,0.163975,0.092374,0.970270,0.972755,0.970035,0.968520
22,0.613646,0.500453,0.146513,0.098541,0.268731,0.160924,0.162636,0.091543,0.981081,0.982287,0.979971,0.978150
23,0.610832,0.498687,0.144915,0.097653,0.263994,0.157346,0.159974,0.090651,0.978378,0.981024,0.978264,0.976097
24,0.608408,0.497369,0.143163,0.096724,0.285879,0.180820,0.159027,0.089156,0.975676,0.979761,0.976570,0.974122
25,0.606202,0.496326,0.140244,0.095852,0.284274,0.179810,0.159085,0.088556,0.978378,0.981024,0.978264,0.976097
26,0.604272,0.495333,0.138541,0.095085,0.273781,0.170348,0.159098,0.087524,0.975676,0.979761,0.976570,0.974122
27,0.602643,0.494585,0.137094,0.094349,0.277029,0.174172,0.159091,0.086947,0.975676,0.979761,0.976570,0.974122
28,0.601430,0.493974,0.136165,0.093839,0.280925,0.178512,0.158412,0.086571,0.975676,0.979761,0.976570,0.974122
29,0.599969,0.493445,0.134814,0.093043,0.279199,0.177769,0.157074,0.085723,0.975676,0.979761,0.976570,0.974122
30,0.598823,0.492956,0.132937,0.092573,0.282188,0.181546,0.156572,0.084984,0.972973,0.975930,0.972661,0.970510
31,0.598022,0.492528,0.131853,0.092309,0.281575,0.181117,0.157834,0.084675,0.975676,0.979761,0.976570,0.974122
32,0.597269,0.492211,0.131742,0.091883,0.279434,0.179081,0.156532,0.084700,0.972973,0.975930,0.972661,0.970510
33,0.596369,0.491865,0.130342,0.091470,0.279067,0.178800,0.157943,0.084473,0.972973,0.975930,0.972661,0.970510
34,0.595729,0.491592,0.130085,0.091128,0.281706,0.182203,0.156792,0.083824,0.972973,0.975930,0.972661,0.970510
35,0.595013,0.491344,0.128748,0.090794,0.280976,0.181755,0.156874,0.083533,0.972973,0.975930,0.972661,0.970510
36,0.594464,0.491148,0.127959,0.090520,0.279283,0.180184,0.156806,0.083418,0.972973,0.975930,0.972661,0.970510
37,0.594116,0.491024,0.127295,0.090362,0.279609,0.180637,0.156378,0.083335,0.972973,0.975930,0.972661,0.970510
38,0.593550,0.490859,0.126145,0.090076,0.280221,0.181465,0.156622,0.083093,0.972973,0.975930,0.972661,0.970510
39,0.593340,0.490718,0.125796,0.090043,0.279302,0.180457,0.156834,0.083162,0.972973,0.975930,0.972661,0.970510
40,0.593166,0.490647,0.126270,0.089892,0.279558,0.180809,0.156678,0.083081,0.972973,0.975930,0.972661,0.970510
41,0.592924,0.490572,0.125824,0.089770,0.280184,0.181718,0.156783,0.082788,0.975676,0.979761,0.976570,0.974122
42,0.592785,0.490477,0.126314,0.089677,0.279418,0.181046,0.156083,0.082764,0.975676,0.979761,0.976570,0.974122
43,0.592457,0.490420,0.125284,0.089508,0.280071,0.181734,0.156595,0.082677,0.975676,0.979761,0.976570,0.974122
44,0.592352,0.490375,0.125336,0.089443,0.280254,0.181905,0.156962,0.082652,0.972973,0.975930,0.972661,0.970510
45,0.592350,0.490343,0.125355,0.089472,0.281501,0.183148,0.156679,0.082685,0.975676,0.979761,0.976570,0.974122
46,0.592233,0.490321,0.125090,0.089403,0.280114,0.181874,0.155639,0.082675,0.975676,0.979761,0.976570,0.974122
47,0.592138,0.490314,0.125257,0.089298,0.280518,0.182291,0.156246,0.082602,0.975676,0.979761,0.976570,0.974122
48,0.592137,0.490292,0.124884,0.089357,0.280371,0.182054,0.156787,0.082638,0.975676,0.979761,0.976570,0.974122
49,0.592027,0.490288,0.124054,0.089333,0.279836,0.181570,0.156274,0.082639,0.975676,0.979761,0.976570,0.974122
