loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.251263, 0.243868, 0.318235, 0.757335, 11700.10 M Ops, 1787.45 M Ops, 190.73 M Ops, 1.2839 M, 0.4275 %, 2486.07 uJ
