loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.338347,0.349183,0.338336,4355.33 M Ops,382.89 M Ops,49.55 M Ops,2.4785 M,0.3787 %,572.51 uJ,0.441069,0.395519,0.395331
