epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.392137,0.370041,0.701477,0.038081,0.349933,0.324022,0.712683,0.044037,0.217149,0.313796
1,0.378422,0.356073,0.691313,0.041571,0.346631,0.317917,0.748626,0.050678,0.217637,0.311637
2,0.374011,0.352310,0.677834,0.045430,0.342291,0.317805,0.685098,0.048897,0.217650,0.312307
3,0.369483,0.348345,0.665416,0.050696,0.342134,0.318326,0.675450,0.060295,0.218520,0.312553
4,0.368278,0.346938,0.667039,0.056779,0.341907,0.316696,0.694861,0.061075,0.213741,0.311698
5,0.367490,0.345425,0.676389,0.061826,0.338280,0.315363,0.659115,0.071175,0.215691,0.310201
6,0.365087,0.345360,0.641255,0.068726,0.339832,0.317675,0.650034,0.076638,0.218479,0.312132
7,0.362004,0.343188,0.625432,0.073656,0.337622,0.317054,0.625574,0.083810,0.216770,0.311533
8,0.360815,0.343434,0.604148,0.077750,0.336640,0.318068,0.596648,0.085741,0.220632,0.312888
9,0.357439,0.340476,0.594916,0.080006,0.336552,0.318238,0.592951,0.087387,0.219661,0.313173
10,0.356350,0.340008,0.585146,0.082987,0.337304,0.319731,0.583332,0.089306,0.223046,0.314045
11,0.356435,0.340737,0.576200,0.084517,0.333294,0.315965,0.575900,0.092830,0.214964,0.310806
12,0.352834,0.337954,0.561157,0.086688,0.333334,0.317505,0.554936,0.093284,0.217873,0.311934
13,0.351070,0.337011,0.547899,0.088490,0.336605,0.321566,0.547158,0.094174,0.223620,0.316207
14,0.350274,0.337600,0.527709,0.091888,0.344622,0.331465,0.528825,0.101033,0.240792,0.325265
