step,mae,mse
0,0.175780,0.077850
1,0.198316,0.097261
2,0.217994,0.115644
3,0.228152,0.126366
4,0.239923,0.139132
5,0.249247,0.150569
6,0.251431,0.156315
7,0.257524,0.163791
8,0.261581,0.169324
9,0.265127,0.175138
10,0.266892,0.178834
11,0.271004,0.185555
12,0.275348,0.191725
13,0.279241,0.198665
14,0.280391,0.201068
15,0.281021,0.203955
16,0.284739,0.209130
17,0.286138,0.212634
18,0.287046,0.215216
19,0.288328,0.218032
20,0.290525,0.221654
21,0.291771,0.223260
22,0.295741,0.228675
23,0.294927,0.231220
24,0.302154,0.239359
25,0.310398,0.246503
26,0.313437,0.253054
27,0.319056,0.259848
28,0.322417,0.264732
29,0.325945,0.270112
30,0.328743,0.274591
31,0.328373,0.277346
32,0.329351,0.278223
33,0.332963,0.283195
34,0.331289,0.282435
35,0.333973,0.285546
36,0.334591,0.288586
37,0.337022,0.291437
38,0.339249,0.294816
39,0.339572,0.294967
40,0.339179,0.295656
41,0.341547,0.298907
42,0.342430,0.299701
43,0.342153,0.301674
44,0.344836,0.303168
45,0.346946,0.305029
46,0.349940,0.308737
47,0.347997,0.309545
48,0.346519,0.308112
49,0.351582,0.314388
50,0.356513,0.320948
51,0.360355,0.326497
52,0.361541,0.327067
53,0.364380,0.330633
54,0.362944,0.331664
55,0.364746,0.333453
56,0.363631,0.333740
57,0.366479,0.337528
58,0.364273,0.335105
59,0.366976,0.338236
60,0.365582,0.337893
61,0.368640,0.343319
62,0.368147,0.338700
63,0.368540,0.340536
64,0.368867,0.341565
65,0.370345,0.343043
66,0.368799,0.342770
67,0.368139,0.343021
68,0.369803,0.345199
69,0.371516,0.346039
70,0.370668,0.346701
71,0.371495,0.349112
72,0.373058,0.351935
73,0.377505,0.354746
74,0.378528,0.356315
75,0.380696,0.358555
76,0.383750,0.361189
77,0.383755,0.362347
78,0.382325,0.360914
79,0.384460,0.364262
80,0.383595,0.364183
81,0.384557,0.365738
82,0.384605,0.364903
83,0.386595,0.366652
84,0.385810,0.367566
85,0.387285,0.369686
86,0.386736,0.367264
87,0.385266,0.367106
88,0.385833,0.368372
89,0.385601,0.369027
90,0.386478,0.368771
91,0.384884,0.368845
92,0.384797,0.369363
93,0.385951,0.371787
94,0.385508,0.368987
95,0.385537,0.370082
