epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,0.813747,0.708483,0.178071,0.096361,0.826371,0.708452,0.814507,0.077194,"tensor(0.2878, device='cuda:2')","tensor([0.0203, 0.9825], device='cuda:2')","tensor(0.2368, device='cuda:2')","tensor(0.5143, device='cuda:2')"
1,0.795120,0.691044,0.171503,0.095500,0.795987,0.677189,0.872940,0.075150,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
2,0.753198,0.651825,0.162925,0.093226,0.750351,0.631485,0.901221,0.073805,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
3,0.712761,0.614391,0.163458,0.090198,0.713764,0.596255,0.905115,0.072253,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
4,0.688882,0.593093,0.172408,0.087168,0.692522,0.577406,0.892957,0.070468,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
5,0.675118,0.582121,0.181768,0.083909,0.679909,0.567462,0.891119,0.067891,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
6,0.661785,0.572047,0.189742,0.080251,0.670570,0.561344,0.878084,0.065321,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
7,0.647821,0.560519,0.199033,0.077350,0.662325,0.554999,0.877899,0.063431,"tensor(0.7268, device='cuda:2')","tensor([0.9932, 0.0351], device='cuda:2')","tensor(0.4533, device='cuda:2')","tensor(0.6972, device='cuda:2')"
8,0.632706,0.546651,0.208339,0.075638,0.653193,0.546594,0.893477,0.061925,"tensor(0.7268, device='cuda:2')","tensor([0.9932, 0.0351], device='cuda:2')","tensor(0.4533, device='cuda:2')","tensor(0.6972, device='cuda:2')"
9,0.613481,0.528089,0.219716,0.074407,0.644700,0.539140,0.897374,0.060692,"tensor(0.7317, device='cuda:2')","tensor([1.0000, 0.0351], device='cuda:2')","tensor(0.4556, device='cuda:2')","tensor(0.8645, device='cuda:2')"
10,0.587441,0.501474,0.235955,0.074170,0.639094,0.532613,0.909428,0.061009,"tensor(0.7366, device='cuda:2')","tensor([1.0000, 0.0526], device='cuda:2')","tensor(0.4729, device='cuda:2')","tensor(0.8663, device='cuda:2')"
11,0.550291,0.463342,0.252390,0.074330,0.629757,0.527569,0.827792,0.060799,"tensor(0.7415, device='cuda:2')","tensor([1.0000, 0.0702], device='cuda:2')","tensor(0.4896, device='cuda:2')","tensor(0.8682, device='cuda:2')"
12,0.502510,0.414815,0.267349,0.074328,0.638642,0.534287,0.881006,0.060305,"tensor(0.7317, device='cuda:2')","tensor([0.9932, 0.0526], device='cuda:2')","tensor(0.4704, device='cuda:2')","tensor(0.7407, device='cuda:2')"
13,0.453176,0.363747,0.289480,0.074955,0.669723,0.561508,0.974649,0.059482,"tensor(0.7220, device='cuda:2')","tensor([0.9324, 0.1754], device='cuda:2')","tensor(0.5443, device='cuda:2')","tensor(0.6230, device='cuda:2')"
14,0.413070,0.321365,0.318515,0.075780,0.652282,0.540479,1.021320,0.060737,"tensor(0.7512, device='cuda:2')","tensor([0.9730, 0.1754], device='cuda:2')","tensor(0.5656, device='cuda:2')","tensor(0.7341, device='cuda:2')"
15,0.397891,0.305058,0.353188,0.075174,0.618474,0.502511,1.059549,0.062985,"tensor(0.7854, device='cuda:2')","tensor([0.9324, 0.4035], device='cuda:2')","tensor(0.6868, device='cuda:2')","tensor(0.7496, device='cuda:2')"
16,0.368756,0.275997,0.356823,0.074917,0.664537,0.560006,0.872320,0.060914,"tensor(0.6927, device='cuda:2')","tensor([0.8108, 0.3860], device='cuda:2')","tensor(0.6016, device='cuda:2')","tensor(0.6071, device='cuda:2')"
17,0.356730,0.264191,0.348925,0.075092,0.637006,0.518752,1.125783,0.061965,"tensor(0.7366, device='cuda:2')","tensor([0.8041, 0.5614], device='cuda:2')","tensor(0.6787, device='cuda:2')","tensor(0.6755, device='cuda:2')"
18,0.344636,0.251637,0.337637,0.076117,0.734987,0.618490,1.142025,0.059395,"tensor(0.6195, device='cuda:2')","tensor([0.5676, 0.7544], device='cuda:2')","tensor(0.6037, device='cuda:2')","tensor(0.6295, device='cuda:2')"
19,0.343212,0.251264,0.333801,0.075258,1.229616,1.115119,1.213615,0.053817,"tensor(0.3805, device='cuda:2')","tensor([0.2500, 0.7193], device='cuda:2')","tensor(0.3803, device='cuda:2')","tensor(0.4839, device='cuda:2')"
