epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.987458,0.502028,0.485430,0.094639,0.963574,0.684018,0.279556,0.114841,1.052268,0.684015
1,0.680577,0.482818,0.197759,0.127948,0.799987,0.669658,0.130329,0.147179,1.027980,0.669476
2,0.583060,0.474519,0.108541,0.148145,0.751327,0.662009,0.089318,0.151584,1.011102,0.662188
3,0.549876,0.468864,0.081013,0.154667,0.733189,0.660897,0.072291,0.155921,1.005849,0.661275
4,0.533594,0.465445,0.068149,0.162576,0.722220,0.659633,0.062586,0.163156,1.004866,0.659577
5,0.523590,0.463296,0.060294,0.167634,0.713638,0.657748,0.055890,0.170095,1.004481,0.657886
6,0.516582,0.461562,0.055020,0.173633,0.708670,0.656845,0.051826,0.173600,0.997420,0.656787
7,0.511578,0.460149,0.051428,0.177988,0.703181,0.654650,0.048531,0.177666,0.996814,0.655236
8,0.507584,0.458953,0.048631,0.182231,0.702015,0.655578,0.046437,0.181878,0.995919,0.655879
9,0.504220,0.457756,0.046464,0.186781,0.700846,0.655989,0.044857,0.184333,0.994252,0.655989
10,0.501458,0.456717,0.044741,0.191236,0.698816,0.656314,0.042502,0.189438,0.992459,0.656283
