loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.467313, 0.453766, 0.429126, 0.589253, 313.51 M Ops, 33.43 M Ops, 6.60 M Ops, 1.1304 M, 0.4484 %, 60.47 uJ
