loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8, acc9, acc10, acc11, acc12, acc13, acc14, acc15, acc16, acc17, acc18, acc19, acc20, acc21, acc22, acc23, acc24, acc25
2.080262, 0.436471, 0.434946, 0.419661, 0.459053, 0.434946, 2190.61 M Ops, 251.08 M Ops, 34.48 M Ops, 5.7946 M, 0.3498 %, 384.58 uJ, 0.277778, 0.538462, 0.280000, 0.378378, 0.525000, 0.371429, 0.517241, 0.303030, 0.281250, 0.774194, 0.030303, 0.382353, 0.451613, 0.382353, 0.674419, 0.187500, 0.459459, 0.384615, 0.968750, 0.758621, 0.395349, 0.558824, 0.800000, 0.448276, 0.031250, 0.148148
