loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.391426,0.396136,0.391505,80.89 M Ops,4.02 M Ops,59.07 M Ops,0.2684 M,0.5576 %,275.35 uJ,0.437394,0.414947,0.641292
