epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.526699,0.526699,1.000000,0.807944,0.807944,0.000000,0.000000,1.406570,0.808076
1,0.501967,0.501967,1.000000,0.790840,0.790840,0.000000,0.000000,1.367625,0.790849
2,0.493447,0.493447,1.000000,0.783308,0.783308,0.000000,0.000000,1.352160,0.783492
3,0.489288,0.489288,1.000000,0.779449,0.779449,0.000000,0.000000,1.345394,0.779459
4,0.486055,0.486055,1.000000,0.777217,0.777217,0.000000,0.000000,1.339514,0.776851
5,0.484056,0.484056,1.000000,0.774980,0.774980,0.000000,0.000000,1.334344,0.774509
6,0.482282,0.482282,1.000000,0.773732,0.773732,0.000000,0.000000,1.334984,0.773874
7,0.481035,0.481035,1.000000,0.772102,0.772102,0.000000,0.000000,1.329801,0.772036
8,0.480263,0.480263,1.000000,0.771706,0.771706,0.000000,0.000000,1.332710,0.772198
9,0.479322,0.479322,1.000000,0.771135,0.771135,0.000000,0.000000,1.327405,0.771074
10,0.479189,0.479189,1.000000,0.769999,0.769999,0.000000,0.000000,1.325115,0.769774
11,0.477899,0.477899,1.000000,0.768563,0.768563,0.000000,0.000000,1.321063,0.768828
12,0.477836,0.477836,1.000000,0.768850,0.768850,0.000000,0.000000,1.319499,0.769018
13,0.477586,0.477586,1.000000,0.768556,0.768556,0.000000,0.000000,1.320194,0.768275
14,0.477200,0.477200,1.000000,0.767422,0.767422,0.000000,0.000000,1.317171,0.767643
15,0.476740,0.476740,1.000000,0.767578,0.767578,0.000000,0.000000,1.318457,0.767642
16,0.476193,0.476193,1.000000,0.767883,0.767883,0.000000,0.000000,1.321118,0.767689
