snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.331971,0.271540,0.332134,147.50 M Ops,16.25 M Ops,19.83 M Ops,0.1914 M,0.4142 %,105.83 uJ,0.271540,0.332134,0.823641
