shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.209143,0.174059,0.209289,3398.36 M Ops,287.52 M Ops,50.32 M Ops,0.5957 M,0.3837 %,490.24 uJ,0.174059,0.209289,0.697725
shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.207817,0.172809,0.207957,3398.36 M Ops,279.85 M Ops,50.32 M Ops,0.5957 M,0.3835 %,483.33 uJ,0.172809,0.207957,0.699897
shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.209432,0.174464,0.209582,3398.36 M Ops,281.52 M Ops,50.32 M Ops,0.5957 M,0.3841 %,484.84 uJ,0.174464,0.209582,0.697022
