epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.409213,0.409213,1.000000,0.440607,0.440607,0.000000,0.000000,0.444506,0.440412
1,0.380828,0.380828,1.000000,0.433926,0.433926,0.000000,0.000000,0.433163,0.433977
2,0.369348,0.369348,1.000000,0.423308,0.423308,0.000000,0.000000,0.417944,0.422846
3,0.361815,0.361815,1.000000,0.422861,0.422861,0.000000,0.000000,0.418514,0.423032
4,0.357411,0.357411,1.000000,0.428199,0.428199,0.000000,0.000000,0.424920,0.428059
5,0.354678,0.354678,1.000000,0.419545,0.419545,0.000000,0.000000,0.413103,0.419879
6,0.352452,0.352452,1.000000,0.417026,0.417026,0.000000,0.000000,0.410128,0.417057
7,0.350759,0.350759,1.000000,0.419099,0.419099,0.000000,0.000000,0.412176,0.419308
8,0.349251,0.349251,1.000000,0.416920,0.416920,0.000000,0.000000,0.409214,0.416765
9,0.347971,0.347971,1.000000,0.413025,0.413025,0.000000,0.000000,0.404274,0.413411
10,0.346746,0.346746,1.000000,0.413909,0.413909,0.000000,0.000000,0.407105,0.413689
11,0.345706,0.345706,1.000000,0.417710,0.417710,0.000000,0.000000,0.410311,0.417839
