loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.406395, 0.400224, 0.393088, 0.741422, 140.87 M Ops, 9.23 M Ops, 3.13 M Ops, 0.6572 M, 0.4609 %, 22.72 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.405535, 0.398851, 0.393160, 0.742309, 146.34 M Ops, 12.33 M Ops, 3.07 M Ops, 0.6637 M, 0.4047 %, 25.20 uJ
