epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.589494,0.589494,1.000000,1.314159,1.314159,0.000000,0.000000,1.314361,0.805696
1,0.519974,0.519974,1.000000,1.267907,1.267907,0.000000,0.000000,1.268349,0.784895
2,0.502699,0.502699,1.000000,1.252207,1.252207,0.000000,0.000000,1.251677,0.777120
3,0.493559,0.493559,1.000000,1.239065,1.239065,0.000000,0.000000,1.239556,0.771418
4,0.486410,0.486410,1.000000,1.231483,1.231483,0.000000,0.000000,1.232131,0.767550
5,0.481628,0.481628,1.000000,1.229193,1.229193,0.000000,0.000000,1.228917,0.765969
6,0.477530,0.477530,1.000000,1.226075,1.226075,0.000000,0.000000,1.225606,0.763961
7,0.474158,0.474158,1.000000,1.227229,1.227229,0.000000,0.000000,1.226399,0.762765
8,0.470916,0.470916,1.000000,1.223331,1.223331,0.000000,0.000000,1.223800,0.761618
9,0.468191,0.468191,1.000000,1.224662,1.224662,0.000000,0.000000,1.224392,0.761219
10,0.465634,0.465634,1.000000,1.225824,1.225824,0.000000,0.000000,1.225430,0.761570
