loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.391215,0.394678,0.391302,195.10 M Ops,19.68 M Ops,5.83 M Ops,0.5554 M,0.4314 %,44.52 uJ,0.433854,0.414341,0.642612
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.390842,0.390818,0.390928,195.10 M Ops,19.71 M Ops,5.83 M Ops,0.5554 M,0.4211 %,44.55 uJ,0.429414,0.413920,0.646108
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.389353,0.387074,0.389435,195.10 M Ops,19.14 M Ops,5.83 M Ops,0.5554 M,0.4167 %,44.04 uJ,0.424374,0.412071,0.649498
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.390623,0.392467,0.390713,195.10 M Ops,18.76 M Ops,5.83 M Ops,0.5554 M,0.4073 %,43.69 uJ,0.431280,0.413801,0.644615
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.390558,0.391344,0.390643,195.10 M Ops,19.49 M Ops,5.83 M Ops,0.5554 M,0.4159 %,44.35 uJ,0.429682,0.414070,0.645632
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.389736,0.390544,0.389815,195.10 M Ops,19.50 M Ops,5.83 M Ops,0.5554 M,0.4264 %,44.36 uJ,0.429043,0.412797,0.646356
