epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.483821,0.483821,1.000000,0.662838,0.662838,0.000000,0.000000,1.014014,0.662826
1,0.468812,0.468812,1.000000,0.658231,0.658231,0.000000,0.000000,1.001255,0.658039
2,0.463234,0.463234,1.000000,0.653255,0.653255,0.000000,0.000000,0.991010,0.653420
3,0.459682,0.459682,1.000000,0.652228,0.652228,0.000000,0.000000,0.982953,0.652559
4,0.457167,0.457167,1.000000,0.655816,0.655816,0.000000,0.000000,0.987184,0.655818
5,0.455648,0.455648,1.000000,0.651976,0.651976,0.000000,0.000000,0.986349,0.652141
6,0.454475,0.454475,1.000000,0.652556,0.652556,0.000000,0.000000,0.984443,0.652505
7,0.453540,0.453540,1.000000,0.651436,0.651436,0.000000,0.000000,0.981885,0.652021
8,0.452653,0.452653,1.000000,0.650951,0.650951,0.000000,0.000000,0.978735,0.651244
9,0.452273,0.452273,1.000000,0.654819,0.654819,0.000000,0.000000,0.981250,0.654793
10,0.451326,0.451326,1.000000,0.651173,0.651173,0.000000,0.000000,0.978199,0.651171
