loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.179908, 0.991892, 0.991421, 0.990440, 0.989610, 0.991421, 1808.23 M Ops, 206.42 M Ops, 92.34 M Ops, 8.9508 M, 0.3735 %, 610.53 uJ, 1.000000, 1.000000, 1.000000, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
