epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,2.535339,2.178179,1.205897,2.521717,2.165273,1.069684,0.132432,0.121453,0.105694,0.111807
1,2.319357,1.792694,0.999485,2.051318,1.278693,0.909383,0.889189,0.903772,0.881103,0.899281
2,2.008269,1.249057,0.680538,1.733979,0.718759,0.595271,0.921622,0.933008,0.918650,0.920118
3,1.797953,0.919291,0.471564,1.534620,0.433197,0.402694,0.975676,0.981933,0.976351,0.971625
4,1.653266,0.759884,0.352776,1.392232,0.321492,0.299812,0.972973,0.985152,0.976385,0.970042
5,1.519776,0.665155,0.281634,1.254628,0.266335,0.253012,0.964865,0.976926,0.968288,0.962348
6,1.386677,0.599568,0.242411,1.119846,0.243797,0.211362,0.967568,0.976883,0.970673,0.966043
7,1.263945,0.557089,0.218514,1.002637,0.240035,0.187317,0.959459,0.968658,0.963653,0.960612
8,1.172561,0.538721,0.208859,0.919438,0.236096,0.189144,0.935135,0.952447,0.947347,0.948161
9,1.117929,0.532509,0.194303,0.840411,0.185979,0.175724,0.983784,0.990202,0.984986,0.980811
10,1.101237,0.538190,0.179179,0.871596,0.235511,0.175657,0.959459,0.963319,0.962490,0.963978
11,1.082145,0.532694,0.153450,0.925158,0.342362,0.126739,0.927027,0.951136,0.934303,0.924604
12,1.056278,0.519525,0.125668,0.799305,0.194974,0.109159,0.978378,0.983593,0.980295,0.977521
13,1.045013,0.512683,0.116547,0.811224,0.221928,0.099401,0.978378,0.981320,0.978207,0.976585
14,1.032914,0.508473,0.102838,0.852436,0.265853,0.113394,0.948649,0.971219,0.960225,0.953760
15,1.044012,0.517178,0.109586,0.774898,0.173341,0.100796,0.981081,0.983802,0.980744,0.978102
16,1.019542,0.501074,0.091647,0.765603,0.174863,0.091608,0.981081,0.982287,0.979415,0.977163
17,1.012289,0.498380,0.084852,0.747945,0.157073,0.088518,0.986486,0.984812,0.983426,0.982508
18,1.010406,0.499000,0.081762,0.762583,0.171415,0.093002,0.983784,0.981637,0.981188,0.981171
19,1.009764,0.498757,0.081178,0.769234,0.184076,0.088380,0.981081,0.978463,0.978432,0.978855
20,1.006608,0.496414,0.079447,0.771480,0.185180,0.091057,0.986486,0.984415,0.983831,0.983459
21,1.003917,0.494557,0.077852,0.763422,0.175848,0.090694,0.983784,0.984112,0.983229,0.982851
22,1.004745,0.495738,0.077724,0.750815,0.156018,0.094401,0.983784,0.988290,0.985369,0.982774
23,1.002258,0.493789,0.076499,0.763858,0.169583,0.097445,0.983784,0.987633,0.984347,0.981287
24,0.999115,0.493678,0.072634,0.769489,0.182979,0.091306,0.986486,0.988896,0.986097,0.983509
25,0.996358,0.492812,0.070094,0.764986,0.179990,0.088528,0.991892,0.991421,0.990440,0.989610
26,0.992830,0.491947,0.066656,0.759230,0.172884,0.088194,0.989189,0.987590,0.986715,0.986211
27,0.990696,0.491162,0.064880,0.757683,0.172184,0.086898,0.986486,0.984415,0.984006,0.983901
28,0.988006,0.489387,0.063383,0.760053,0.176195,0.086268,0.989189,0.990158,0.988706,0.987388
29,0.984728,0.487965,0.060908,0.760721,0.181001,0.082825,0.983784,0.987633,0.984347,0.981287
30,0.982657,0.487691,0.058826,0.758349,0.179267,0.081499,0.983784,0.987633,0.984347,0.981287
31,0.980888,0.487357,0.057164,0.751097,0.172495,0.079210,0.989189,0.990158,0.988558,0.987085
32,0.978473,0.486917,0.054911,0.749114,0.171296,0.077842,0.989189,0.988247,0.987731,0.987300
33,0.976691,0.486510,0.053356,0.753166,0.176871,0.077208,0.986486,0.986984,0.986018,0.985164
34,0.974432,0.486184,0.051249,0.756102,0.180250,0.077169,0.983784,0.987633,0.984347,0.981287
35,0.972839,0.486033,0.049733,0.756123,0.180118,0.076985,0.983784,0.987633,0.984347,0.981287
36,0.971378,0.485808,0.048433,0.754801,0.179144,0.076148,0.983784,0.985721,0.983387,0.981198
37,0.969805,0.485598,0.047021,0.755030,0.179164,0.076068,0.989189,0.988247,0.987731,0.987300
38,0.968585,0.485515,0.045882,0.757227,0.181205,0.076357,0.989189,0.988247,0.987731,0.987300
39,0.967552,0.485483,0.044898,0.756174,0.179987,0.076006,0.989189,0.990158,0.988706,0.987388
40,0.966666,0.485433,0.044081,0.755838,0.179541,0.075779,0.991892,0.991421,0.990440,0.989610
41,0.966077,0.485407,0.043539,0.755778,0.179504,0.075553,0.991892,0.991421,0.990440,0.989610
42,0.965479,0.485400,0.042974,0.755895,0.179257,0.075695,0.991892,0.991421,0.990440,0.989610
43,0.964976,0.485392,0.042503,0.756585,0.179758,0.075837,0.991892,0.991421,0.990440,0.989610
44,0.964570,0.485379,0.042130,0.756470,0.179334,0.075944,0.991892,0.991421,0.990440,0.989610
45,0.964281,0.485370,0.041866,0.756844,0.179546,0.076063,0.991892,0.991421,0.990440,0.989610
46,0.964068,0.485361,0.041673,0.757101,0.179814,0.076053,0.991892,0.991421,0.990440,0.989610
47,0.963895,0.485355,0.041515,0.757054,0.179619,0.076125,0.991892,0.991421,0.990440,0.989610
48,0.963765,0.485358,0.041389,0.757243,0.179865,0.076103,0.991892,0.991421,0.990440,0.989610
49,0.963662,0.485357,0.041293,0.757302,0.179908,0.076124,0.991892,0.991421,0.990440,0.989610
