loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.312839,0.243262,0.312811,4128.85 M Ops,340.70 M Ops,2718.38 M Ops,0.8771 M,0.6045 %,12811.19 uJ,0.304958,0.355854,0.757938
