epoch,train_loss,train_score,train_rec,train_distill,val_loss,val_score,val_rec,val_distill
0,0.653203,0.647860,0.053427,0.083884,0.224145,0.221886,0.022594,0.062648
1,0.389083,0.386076,0.030064,0.092583,0.133147,0.131279,0.018683,0.065249
2,0.263396,0.260583,0.028134,0.093280,0.087096,0.085257,0.018386,0.067198
3,0.208053,0.205237,0.028159,0.098520,0.064518,0.062744,0.017735,0.072160
4,0.176907,0.174191,0.027160,0.099727,0.052295,0.050245,0.020499,0.079048
5,0.160614,0.157920,0.026940,0.104550,0.044623,0.042908,0.017150,0.074928
6,0.152617,0.149959,0.026575,0.105011,0.040677,0.038952,0.017255,0.074041
7,0.146905,0.144246,0.026594,0.106079,0.037809,0.036092,0.017178,0.078928
8,0.141787,0.139146,0.026405,0.108064,0.035926,0.034201,0.017251,0.078597
9,0.143210,0.140561,0.026494,0.108159,0.034051,0.032368,0.016830,0.082288
10,0.138502,0.135867,0.026348,0.108801,0.032883,0.031233,0.016508,0.081687
11,0.137253,0.134620,0.026334,0.109320,0.032740,0.031085,0.016548,0.081287
12,0.137461,0.134828,0.026331,0.109005,0.031194,0.029564,0.016301,0.082197
13,0.136873,0.134245,0.026286,0.108505,0.030977,0.029324,0.016532,0.080490
14,0.135100,0.132462,0.026378,0.108565,0.030415,0.028763,0.016522,0.082724
15,0.135407,0.132762,0.026449,0.108970,0.030418,0.028768,0.016505,0.080884
16,0.134420,0.131772,0.026476,0.110166,0.030043,0.028385,0.016579,0.082990
17,0.131246,0.128571,0.026754,0.111933,0.029740,0.028052,0.016882,0.083906
18,0.132518,0.129832,0.026859,0.112383,0.028971,0.027293,0.016771,0.084367
19,0.130928,0.128240,0.026873,0.113973,0.028946,0.027279,0.016669,0.086665
20,0.134152,0.131453,0.026987,0.113903,0.029140,0.027442,0.016978,0.086551
21,0.133894,0.131196,0.026972,0.115142,0.028710,0.027040,0.016695,0.087981
22,0.130870,0.128185,0.026844,0.116545,0.028304,0.026628,0.016768,0.088898
23,0.132342,0.129649,0.026929,0.116975,0.027953,0.026281,0.016713,0.090474
24,0.129365,0.126661,0.027039,0.118095,0.027924,0.026237,0.016874,0.091261
25,0.131835,0.129137,0.026975,0.119946,0.028145,0.026448,0.016974,0.097117
26,0.131044,0.128348,0.026961,0.121884,0.027836,0.026150,0.016860,0.093293
27,0.129560,0.126851,0.027083,0.123201,0.028015,0.026364,0.016506,0.094313
28,0.131154,0.128450,0.027040,0.123734,0.028241,0.026585,0.016565,0.097323
29,0.132448,0.129729,0.027186,0.124445,0.028173,0.026514,0.016585,0.095564
