loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.288673, 0.284623, 0.331791, 0.815145, 87.23 M Ops, 9.32 M Ops, 4.41 M Ops, 0.0907 M, 0.4671 %, 28.69 uJ
