epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.009052,0.502970,0.506082,0.101759,0.975572,0.684912,0.290659,0.119811,1.052913,0.684923
1,0.686769,0.482421,0.204348,0.127773,0.802687,0.667436,0.135251,0.130804,1.023837,0.667253
2,0.584061,0.472727,0.111334,0.139056,0.754496,0.662356,0.092139,0.141290,1.010255,0.662527
3,0.550673,0.467896,0.082778,0.148361,0.734852,0.659487,0.075364,0.149128,1.004242,0.659862
4,0.535299,0.464658,0.070641,0.160157,0.724443,0.658115,0.066329,0.161566,1.000382,0.658057
5,0.526042,0.462400,0.063641,0.171383,0.717635,0.657523,0.060112,0.172387,1.000742,0.657662
6,0.518979,0.460735,0.058244,0.179361,0.711537,0.656191,0.055345,0.178085,0.995469,0.656159
7,0.513330,0.459381,0.053949,0.185325,0.705377,0.654220,0.051157,0.183832,0.995613,0.654821
8,0.508824,0.458194,0.050630,0.188821,0.703101,0.655130,0.047971,0.187007,0.994203,0.655405
9,0.505286,0.457134,0.048152,0.191873,0.701898,0.655885,0.046013,0.189697,0.994577,0.655873
