loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.205583, 0.978378, 0.978715, 0.977901, 0.977644, 0.978715, 1145.54 M Ops, 106.79 M Ops, 24.39 M Ops, 18.3644 M, 0.3482 %, 208.29 uJ, 1.000000, 0.942857, 0.977273, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
