step,mae,mse
0,0.151123,0.056279
1,0.177534,0.078166
2,0.200223,0.099948
3,0.217888,0.118253
4,0.232694,0.135260
5,0.249912,0.153940
6,0.259221,0.168768
7,0.269172,0.182397
8,0.280602,0.198251
9,0.291420,0.213291
10,0.298305,0.224181
11,0.305888,0.236949
12,0.313339,0.248090
13,0.320646,0.261166
14,0.327148,0.272797
15,0.332776,0.282562
16,0.336868,0.291630
17,0.338992,0.297645
18,0.342566,0.304389
19,0.346306,0.310526
20,0.347615,0.314901
21,0.349263,0.319889
22,0.350559,0.323622
23,0.352186,0.327404
24,0.354502,0.331202
25,0.356330,0.333966
26,0.357690,0.336666
27,0.358592,0.340704
28,0.359593,0.342702
29,0.362032,0.344683
30,0.360193,0.347534
31,0.361897,0.347963
32,0.364028,0.349252
33,0.363089,0.351568
34,0.363446,0.350836
35,0.362358,0.349994
36,0.362320,0.350576
37,0.363986,0.351665
38,0.364405,0.351478
39,0.365642,0.353663
40,0.365176,0.353624
41,0.366615,0.352739
42,0.366114,0.351516
43,0.365594,0.351433
44,0.365383,0.357067
45,0.366475,0.355783
46,0.367565,0.358736
47,0.367464,0.358455
48,0.369701,0.359251
49,0.373101,0.368605
50,0.375576,0.374589
51,0.375064,0.373619
52,0.369536,0.364998
53,0.373437,0.371261
54,0.373121,0.368489
55,0.375101,0.375635
56,0.371698,0.368316
57,0.370818,0.366550
58,0.372159,0.369899
59,0.371275,0.365612
60,0.372066,0.368672
61,0.370460,0.361551
62,0.372019,0.363253
63,0.372749,0.366190
64,0.371049,0.362754
65,0.373576,0.368496
66,0.372536,0.367922
67,0.373840,0.370520
68,0.378534,0.378357
69,0.377983,0.376253
70,0.377249,0.373945
71,0.375795,0.373291
72,0.374228,0.368123
73,0.373712,0.369155
74,0.372188,0.366072
75,0.372508,0.369219
76,0.371466,0.364930
77,0.371230,0.364559
78,0.369271,0.361918
79,0.370404,0.364190
80,0.369150,0.360072
81,0.373592,0.369697
82,0.369814,0.366822
83,0.366947,0.358086
84,0.366239,0.359728
85,0.365834,0.356768
86,0.364027,0.353758
87,0.363832,0.351175
88,0.363230,0.351138
89,0.365633,0.354635
90,0.364037,0.353025
91,0.361889,0.350762
92,0.363845,0.355424
93,0.362169,0.350845
94,0.360781,0.348570
95,0.360685,0.351124
96,0.363514,0.356097
97,0.365134,0.355583
98,0.371183,0.365261
99,0.373951,0.367593
100,0.376386,0.370630
101,0.378041,0.372823
102,0.384472,0.384132
103,0.382379,0.380995
104,0.383495,0.383653
105,0.385384,0.389025
106,0.387690,0.391723
107,0.388825,0.396852
108,0.390330,0.401689
109,0.392033,0.404121
110,0.393284,0.404745
111,0.393564,0.406311
112,0.394978,0.411544
113,0.397014,0.415349
114,0.397125,0.416865
115,0.395931,0.416746
116,0.396985,0.421562
117,0.397578,0.423895
118,0.398993,0.424830
119,0.399834,0.425900
120,0.399610,0.430693
121,0.401547,0.433128
122,0.402981,0.431807
123,0.400402,0.433901
124,0.400277,0.432033
125,0.399821,0.432929
126,0.400344,0.430716
127,0.400428,0.438038
128,0.400946,0.433962
129,0.404018,0.439271
130,0.404133,0.439521
131,0.403180,0.438506
132,0.404808,0.438213
133,0.404032,0.438097
134,0.408293,0.439376
135,0.406852,0.441745
136,0.406028,0.442923
137,0.404474,0.439277
138,0.406428,0.449809
139,0.404636,0.447302
140,0.407455,0.456142
141,0.404796,0.449534
142,0.403800,0.445595
143,0.404656,0.444570
144,0.405264,0.448709
145,0.404254,0.442837
146,0.406850,0.442881
147,0.405872,0.445814
148,0.404053,0.442650
149,0.405131,0.444658
150,0.403782,0.441805
151,0.408137,0.451077
152,0.406160,0.448074
153,0.408086,0.449307
154,0.408039,0.447364
155,0.409403,0.449683
156,0.407181,0.446125
157,0.406570,0.444155
158,0.406428,0.446744
159,0.405665,0.447709
160,0.404232,0.446552
161,0.404121,0.444622
162,0.403300,0.444518
163,0.402475,0.442930
164,0.403576,0.445524
165,0.404525,0.446392
166,0.405027,0.445924
167,0.403862,0.444552
168,0.406331,0.450883
169,0.404725,0.446757
170,0.404107,0.444195
171,0.407649,0.452321
172,0.404574,0.443697
173,0.402878,0.435696
174,0.402956,0.435926
175,0.404898,0.438314
176,0.405265,0.440809
177,0.404334,0.438246
178,0.400831,0.429353
179,0.400764,0.431035
180,0.403147,0.436337
181,0.400342,0.426829
182,0.395874,0.421102
183,0.398522,0.427568
184,0.397584,0.424118
185,0.397395,0.421437
186,0.402804,0.426720
187,0.400278,0.426691
188,0.399727,0.427845
189,0.395295,0.423560
190,0.394800,0.416375
191,0.396072,0.421762
