epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.428902,0.428902,1.000000,0.544241,0.544241,0.000000,0.000000,0.690087,0.544770
1,0.404166,0.404166,1.000000,0.547846,0.547846,0.000000,0.000000,0.694269,0.547570
2,0.392114,0.392114,1.000000,0.556740,0.556740,0.000000,0.000000,0.706592,0.553946
3,0.382154,0.382154,1.000000,0.564320,0.564320,0.000000,0.000000,0.725877,0.561128
0,0.448860,0.448860,1.000000,0.553312,0.553312,0.000000,0.000000,0.708681,0.553674
1,0.417353,0.417353,1.000000,0.545615,0.545615,0.000000,0.000000,0.691797,0.545138
2,0.409322,0.409322,1.000000,0.545592,0.545592,0.000000,0.000000,0.686952,0.542809
3,0.403179,0.403179,1.000000,0.550124,0.550124,0.000000,0.000000,0.695617,0.546827
4,0.397800,0.397800,1.000000,0.555954,0.555954,0.000000,0.000000,0.701809,0.550179
5,0.392685,0.392685,1.000000,0.552906,0.552906,0.000000,0.000000,0.701510,0.549573
