epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.699935,0.693070,0.068648,0.695927,0.691220,0.047074,0.532066,0.532066,0.531696,0.532167
1,0.695896,0.689339,0.065575,0.692779,0.688236,0.045427,0.557037,0.557037,0.555504,0.557836
2,0.690567,0.684210,0.063579,0.689673,0.685276,0.043972,0.566402,0.566402,0.565216,0.567134
3,0.682863,0.676702,0.061614,0.686663,0.682372,0.042910,0.569807,0.569807,0.568941,0.570373
4,0.669705,0.663716,0.059891,0.686141,0.681912,0.042294,0.574631,0.574631,0.568823,0.578881
5,0.649711,0.643757,0.059537,0.684300,0.680035,0.042653,0.577185,0.577185,0.561524,0.590050
6,0.622908,0.616930,0.059781,0.688430,0.684128,0.043013,0.571510,0.571510,0.529937,0.610655
7,0.588131,0.582184,0.059467,0.684642,0.680372,0.042699,0.585982,0.585982,0.568516,0.602593
8,0.551577,0.545651,0.059264,0.682603,0.678309,0.042943,0.590522,0.590522,0.573752,0.607429
9,0.523031,0.517127,0.059031,0.664316,0.659945,0.043711,0.633939,0.633939,0.633936,0.633943
10,0.487527,0.481606,0.059210,0.666265,0.661840,0.044254,0.629115,0.629115,0.628503,0.629971
11,0.436308,0.430371,0.059377,0.679710,0.675205,0.045051,0.625426,0.625426,0.625402,0.625457
12,0.394672,0.388714,0.059579,0.689619,0.685076,0.045430,0.625993,0.625993,0.625945,0.626058
13,0.350905,0.344906,0.059988,0.701744,0.697119,0.046256,0.624574,0.624574,0.623249,0.626352
14,0.315660,0.309640,0.060199,0.745762,0.741112,0.046492,0.621453,0.621453,0.618836,0.624883
15,0.291360,0.285326,0.060334,0.738596,0.733896,0.046996,0.622304,0.622304,0.622299,0.622311
16,0.270781,0.264725,0.060559,0.747329,0.742594,0.047359,0.623723,0.623723,0.622926,0.624778
17,0.252479,0.246432,0.060476,0.773517,0.768788,0.047295,0.618331,0.618331,0.614809,0.622824
18,0.240523,0.234467,0.060567,0.837192,0.832458,0.047334,0.593076,0.593076,0.577909,0.608699
19,0.233511,0.227460,0.060502,0.828719,0.823976,0.047434,0.596765,0.596765,0.588716,0.604984
20,0.228754,0.222713,0.060417,0.862562,0.857826,0.047366,0.596765,0.596765,0.581596,0.613178
21,0.224286,0.218284,0.060015,0.864245,0.859524,0.047207,0.597616,0.597616,0.585686,0.610324
22,0.220836,0.214858,0.059785,0.859437,0.854724,0.047130,0.595914,0.595914,0.586990,0.604987
23,0.218811,0.212848,0.059631,0.851486,0.846782,0.047040,0.600170,0.600170,0.592644,0.608164
24,0.217130,0.211180,0.059499,0.860980,0.856285,0.046957,0.593360,0.593360,0.583840,0.602763
25,0.215840,0.209901,0.059394,0.859054,0.854360,0.046940,0.596765,0.596765,0.589929,0.603679
26,0.214990,0.209058,0.059325,0.848847,0.844159,0.046879,0.594495,0.594495,0.587620,0.601246
