epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.981598,0.560755,0.841686,0.161579,0.939469,0.550258,0.778423,0.189374,0.635426,0.550233
1,0.890411,0.551784,0.677254,0.182343,0.877815,0.547402,0.660824,0.199858,0.630070,0.547387
2,0.853453,0.549053,0.608800,0.191374,0.849121,0.544734,0.608773,0.213262,0.627459,0.544640
3,0.829859,0.546809,0.566100,0.262431,0.814735,0.541427,0.546616,0.339744,0.620674,0.541333
4,0.790522,0.545444,0.490156,0.365019,0.790202,0.540452,0.499502,0.381005,0.619951,0.540334
5,0.774213,0.545032,0.458361,0.407449,0.788111,0.543706,0.488810,0.421870,0.628783,0.543810
6,0.773317,0.544228,0.458179,0.445013,0.774464,0.542847,0.463234,0.445479,0.627092,0.542920
0,0.981398,0.560783,0.841230,0.162551,0.937948,0.550070,0.775755,0.195391,0.634947,0.550044
1,0.888932,0.551756,0.674352,0.186817,0.877818,0.546628,0.662380,0.204959,0.628923,0.546614
2,0.846880,0.548920,0.595921,0.195061,0.839587,0.544370,0.590435,0.221741,0.626675,0.544272
3,0.825913,0.546844,0.558138,0.266349,0.821536,0.540695,0.561681,0.321322,0.618820,0.540592
4,0.799226,0.545522,0.507409,0.351227,0.797401,0.540631,0.513540,0.403189,0.620322,0.540508
5,0.774682,0.545149,0.459066,0.424222,0.782191,0.544174,0.476035,0.438201,0.629945,0.544282
6,0.765355,0.544244,0.442222,0.452850,0.774113,0.542752,0.462721,0.469323,0.626629,0.542829
0,0.981406,0.560741,0.841330,0.162321,0.939061,0.550193,0.777735,0.192612,0.635234,0.550168
1,0.889273,0.551737,0.675074,0.183562,0.876511,0.547110,0.658803,0.206973,0.629709,0.547097
2,0.847289,0.548870,0.596839,0.199088,0.840315,0.544154,0.592322,0.227116,0.626198,0.544057
3,0.825674,0.546532,0.558284,0.285194,0.816692,0.541057,0.551269,0.345640,0.619955,0.540959
4,0.794325,0.545091,0.498469,0.364980,0.795727,0.540117,0.511220,0.379153,0.619449,0.539997
5,0.774199,0.544873,0.458653,0.399269,0.778642,0.543807,0.469669,0.427298,0.629372,0.543918
6,0.764676,0.544185,0.440982,0.424409,0.772079,0.542321,0.459516,0.429771,0.625636,0.542388
0,0.981376,0.560760,0.841231,0.162332,0.938708,0.550128,0.777159,0.192267,0.635187,0.550103
1,0.888570,0.551673,0.673794,0.180720,0.876270,0.547150,0.658240,0.196221,0.630268,0.547134
2,0.850920,0.548449,0.604942,0.196630,0.841666,0.544435,0.594462,0.248363,0.627131,0.544343
3,0.826121,0.546401,0.559442,0.325321,0.813574,0.541243,0.544663,0.385040,0.620391,0.541145
4,0.794560,0.544865,0.499391,0.391403,0.791609,0.540866,0.501484,0.393853,0.621305,0.540752
5,0.777770,0.544410,0.466719,0.421797,0.781294,0.542190,0.478208,0.443804,0.625877,0.542292
6,0.765577,0.543734,0.443685,0.453275,0.773548,0.541284,0.464529,0.448173,0.623173,0.541351
0,0.981105,0.560702,0.840805,0.103154,0.943015,0.549983,0.786064,0.133416,0.634807,0.549956
1,0.889037,0.551511,0.675051,0.140091,0.873155,0.546633,0.653045,0.159268,0.628904,0.546620
2,0.828894,0.548599,0.560589,0.165672,0.815664,0.544329,0.542671,0.188306,0.626679,0.544236
3,0.781630,0.546326,0.470610,0.185386,0.769830,0.540545,0.458570,0.209420,0.618715,0.540450
4,0.744247,0.544764,0.398967,0.200846,0.736296,0.539462,0.393668,0.226434,0.617444,0.539349
5,0.719041,0.544734,0.348614,0.217966,0.715532,0.542987,0.345089,0.242227,0.626952,0.543098
6,0.699887,0.543452,0.312869,0.230735,0.696710,0.540558,0.312304,0.254606,0.621424,0.540624
